"ID","Dir","Length","AB_Link_ID","AB_From_Node_","AB_To_Node_ID","AB_Capacity","AB_Length","AB_Free_Speed","AB_Lanes","AB_Link_Type","BA_DB_ID","BA_Link_ID","BA_From_Node_","BA_To_Node_ID","BA_Capacity","BA_Length","BA_Free_Speed","BA_Lanes","BA_Link_Type","AB_Free_Time","AB_UE_Time","BA_Free_Time","BA_UE_Time","direction","ID1","AB_Flow","BA_Flow","Tot_Flow","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF"
3231,0,0.0797936,4346,1363,1994,1400,0.079794,35,1,4,3232,4347,1994,1363,1400,0.079794,35,1,4,0.13679,0.13679,0.13679,0.13679,0,3231,0.0000,0.0000,0.0000,0.13679,0.13679,0.13679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.13679,0.13679,0.13679
3233,0,0.138316,4350,1363,1995,1400,0.138316,35,1,5,3234,4351,1995,1363,1400,0.138316,35,1,5,0.237113,0.237113,0.237113,0.237151,0,3233,0.0000,12.0000,12.0000,0.237113,0.237151,0.237151,0.0000,0.00857143,0.00857143,0.0000,1.65979,1.65979,0.0000,0.0474302,0.0474302,35.0000,34.9944,0.237113,0.237151,0.237151
3235,0,0.139549,4352,1995,1996,1400,0.139549,35,1,5,3236,4353,1996,1995,1400,0.139549,35,1,5,0.239227,0.239227,0.239227,0.239265,0,3235,0.0000,12.0000,12.0000,0.239227,0.239265,0.239265,0.0000,0.00857143,0.00857143,0.0000,1.67459,1.67459,0.0000,0.047853,0.047853,35.0000,34.9944,0.239227,0.239265,0.239265
3237,0,0.0492581,4358,1997,1998,1400,0.049258,35,1,5,3238,4359,1998,1997,1400,0.049258,35,1,5,0.0844423,0.0844423,0.0844423,0.0844557,0,3237,0.0000,12.0000,12.0000,0.0844423,0.0844557,0.0844557,0.0000,0.00857143,0.00857143,0.0000,0.591096,0.591096,0.0000,0.0168911,0.0168911,35.0000,34.9944,0.0844423,0.0844557,0.0844557
3239,0,0.0817564,4360,1997,1999,1400,0.081756,35,1,5,3240,4361,1999,1997,1400,0.081756,35,1,5,0.140153,0.140175,0.140153,0.140153,0,3239,12.0000,0.0000,12.0000,0.140175,0.140153,0.140175,0.00857143,0.0000,0.00857143,0.981072,0.0000,0.981072,0.0280351,0.0000,0.0280351,34.9944,35.0000,0.140175,0.140153,0.140175
3241,0,0.130888,4364,1998,2000,1400,0.130888,35,1,5,3242,4365,2000,1998,1400,0.130888,35,1,5,0.224379,0.224379,0.224379,0.224415,0,3241,0.0000,12.0000,12.0000,0.224379,0.224415,0.224415,0.0000,0.00857143,0.00857143,0.0000,1.57066,1.57066,0.0000,0.044883,0.044883,35.0000,34.9944,0.224379,0.224415,0.224415
3243,0,0.121788,4366,2001,1690,1400,0.121788,35,1,5,3244,4367,1690,2001,1400,0.121788,35,1,5,0.208779,0.208779,0.208779,0.208813,0,3243,0.0000,12.0000,12.0000,0.208779,0.208813,0.208813,0.0000,0.00857143,0.00857143,0.0000,1.46146,1.46146,0.0000,0.0417625,0.0417625,35.0000,34.9944,0.208779,0.208813,0.208813
3245,0,0.127781,4368,2001,2000,1400,0.127781,35,1,5,3246,4369,2000,2001,1400,0.127781,35,1,5,0.219053,0.219088,0.219053,0.219053,0,3245,12.0000,0.0000,12.0000,0.219088,0.219053,0.219088,0.00857143,0.0000,0.00857143,1.53337,0.0000,1.53337,0.0438176,0.0000,0.0438176,34.9944,35.0000,0.219088,0.219053,0.219088
3247,0,0.129108,4370,1689,2002,1400,0.129108,35,1,5,3248,4371,2002,1689,1400,0.129108,35,1,5,0.221328,0.221396,0.221328,0.231112,0,3247,18.6000,511.8000,530.4000,0.221396,0.231112,0.231112,0.0132857,0.365571,0.365571,2.40141,66.0775,68.4789,0.0686327,1.97139,2.04002,34.9893,33.5183,0.221396,0.231112,0.231112
3249,0,0.132879,4374,2002,2003,1400,0.132879,35,1,5,3250,4375,2003,2002,1400,0.132879,35,1,5,0.227793,0.227793,0.227793,0.237863,0,3249,0.0000,511.8000,511.8000,0.227793,0.237863,0.237863,0.0000,0.365571,0.365571,0.0000,68.0075,68.0075,0.0000,2.02897,2.02897,35.0000,33.5183,0.227793,0.237863,0.237863
3251,0,0.125448,4378,2003,2004,1400,0.125448,35,1,5,3252,4379,2004,2003,1400,0.125448,35,1,5,0.215054,0.215054,0.215054,0.215068,0,3251,0.0000,6.6,6.6,0.215054,0.215068,0.215068,0.0000,0.00471429,0.00471429,0.0000,0.827957,0.827957,0.0000,0.0236574,0.0236574,35.0000,34.9977,0.215054,0.215068,0.215068
3253,0,0.124117,4382,2004,2005,1400,0.124117,35,1,5,3254,4383,2005,2004,1400,0.124117,35,1,5,0.212772,0.212772,0.212772,0.212786,0,3253,0.0000,6.6,6.6,0.212772,0.212786,0.212786,0.0000,0.00471429,0.00471429,0.0000,0.819172,0.819172,0.0000,0.0234064,0.0234064,35.0000,34.9977,0.212772,0.212786,0.212786
3255,0,0.245437,4386,1651,1496,1400,0.245437,35,1,5,3256,4387,1496,1651,1400,0.245437,35,1,5,0.420749,0.420826,0.420749,0.420832,0,3255,13.2000,13.8000,27.0000,0.420826,0.420832,0.420832,0.00942857,0.00985714,0.00985714,3.23977,3.38703,6.6268,0.0925818,0.0967912,0.189373,34.9936,34.9931,0.420826,0.420832,0.420832
3257,0,0.122012,4388,2005,2006,1400,0.122012,35,1,5,3258,4389,2006,2005,1400,0.122012,35,1,5,0.209163,0.209163,0.209163,0.209177,0,3257,0.0000,6.6,6.6,0.209163,0.209177,0.209177,0.0000,0.00471429,0.00471429,0.0000,0.805279,0.805279,0.0000,0.0230095,0.0230095,35.0000,34.9977,0.209163,0.209177,0.209177
3259,1,0.13675,4392,2005,2007,1400,0.13675,35,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.234429,0.234542,,,1,3259,25.2000,,25.2000,0.234542,,0.234542,0.018,,0.018,3.4461,,3.4461,0.0985076,,0.0985076,34.9831,,0.234542,,0.234542
3260,0,0.104689,4393,2008,2009,1400,0.104689,35,1,5,3261,4394,2009,2008,1400,0.104689,35,1,5,0.179467,0.179602,0.179467,0.180368,0,3260,33.8070,120.0000,153.8070,0.179602,0.180368,0.180368,0.0241479,0.0857143,0.0857143,3.53922,12.5627,16.1019,0.101197,0.360735,0.461932,34.9738,34.8252,0.179602,0.180368,0.180368
3262,0,0.220836,4395,2008,2010,1400,0.220836,35,1,5,3263,4396,2010,2008,1400,0.220836,35,1,5,0.378576,0.380476,0.378576,0.37886,0,3262,120.0000,33.8070,153.8070,0.380476,0.37886,0.380476,0.0857143,0.0241479,0.0857143,26.5003,7.46581,33.9661,0.760952,0.213469,0.974421,34.8252,34.9738,0.380476,0.37886,0.380476
3264,0,0.0917321,4397,2011,2012,1400,0.091732,35,1,4,3265,4398,2012,2011,1400,0.091732,35,1,4,0.157255,0.157626,0.157255,0.164601,0,3264,72.6000,531.0000,603.6000,0.157626,0.164601,0.164601,0.0518571,0.379286,0.379286,6.65974,48.7097,55.3694,0.190728,1.45672,1.64745,34.9175,33.4379,0.157626,0.164601,0.164601
3266,0,0.0740462,4399,1885,2013,1400,0.074046,35,1,4,3267,4400,2013,1885,1400,0.074046,35,1,4,0.126936,0.126936,0.126936,0.126936,0,3266,0.0000,0.0000,0.0000,0.126936,0.126936,0.126936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.126936,0.126936,0.126936
3268,0,0.145616,4403,1885,2014,1400,0.145616,35,1,4,3269,4404,2014,1885,1400,0.145616,35,1,4,0.249627,0.249627,0.249627,0.249775,0,3268,0.0000,28.8000,28.8000,0.249627,0.249775,0.249775,0.0000,0.0205714,0.0205714,0.0000,4.19374,4.19374,0.0000,0.119892,0.119892,35.0000,34.9794,0.249627,0.249775,0.249775
3270,0,0.0718811,4407,2013,2015,1400,0.071881,35,1,4,3271,4408,2015,2013,1400,0.071881,35,1,4,0.123225,0.123225,0.123225,0.123225,0,3270,0.0000,0.0000,0.0000,0.123225,0.123225,0.123225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.123225,0.123225,0.123225
3272,0,0.138063,4409,2011,2016,1400,0.138063,35,1,4,3273,4410,2016,2011,1400,0.138063,35,1,4,0.236679,0.247737,0.236679,0.237238,0,3272,531.0000,72.6000,603.6000,0.247737,0.237238,0.247737,0.379286,0.0518571,0.379286,73.3115,10.0234,83.3348,2.19247,0.287058,2.47953,33.4379,34.9175,0.247737,0.237238,0.247737
3274,0,0.10393,4411,2017,2018,1400,0.10393,35,1,5,3275,4412,2018,2017,1400,0.10393,35,1,5,0.178166,0.178166,0.178166,0.178186,0,3274,0.0000,9.6,9.6,0.178166,0.178186,0.178186,0.0000,0.00685714,0.00685714,0.0000,0.997728,0.997728,0.0000,0.0285098,0.0285098,35.0000,34.9960,0.178166,0.178186,0.178186
3276,0,0.147527,4413,2017,2019,1400,0.147527,35,1,5,3277,4414,2019,2017,1400,0.147527,35,1,5,0.252903,0.252932,0.252903,0.265549,0,3276,9.6,555.6000,565.2000,0.252932,0.265549,0.265549,0.00685714,0.396857,0.396857,1.41626,81.9660,83.3823,0.0404691,2.45898,2.49945,34.9960,33.3333,0.252932,0.265549,0.265549
3278,0,0.0822839,4415,2020,2021,1400,0.082284,35,1,4,3279,4416,2021,2020,1400,0.082284,35,1,4,0.141058,0.141058,0.141058,0.141058,0,3278,0.0000,0.0000,0.0000,0.141058,0.141058,0.141058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.141058,0.141058,0.141058
3280,0,0.107375,4417,2020,2022,1400,0.107375,35,1,4,3281,4418,2022,2020,1400,0.107375,35,1,4,0.184071,0.184071,0.184071,0.184071,0,3280,0.0000,0.0000,0.0000,0.184071,0.184071,0.184071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.184071,0.184071,0.184071
3282,0,0.0522508,4419,2023,2024,1400,0.052251,35,1,4,3283,4420,2024,2023,1400,0.052251,35,1,4,0.0895731,0.0905044,0.0895731,0.0895815,0,3282,195.0000,8.4,203.4000,0.0905044,0.0895815,0.0905044,0.139286,0.006,0.139286,10.1889,0.438908,10.6279,0.294139,0.0125414,0.306681,34.6399,34.9967,0.0905044,0.0895815,0.0905044
3284,0,0.051976,4421,830,1814,1400,0.051976,35,1,5,3285,4422,1814,830,1400,0.051976,35,1,5,0.0891017,0.089217,0.0891017,0.0920676,0,3284,48.6000,423.6000,472.2000,0.089217,0.0920676,0.0920676,0.0347143,0.302571,0.302571,2.52603,22.0170,24.5431,0.0722658,0.649997,0.722263,34.9548,33.8725,0.089217,0.0920676,0.0920676
3286,0,0.180907,4423,2023,2025,1400,0.180907,35,1,4,3287,4424,2025,2023,1400,0.180907,35,1,4,0.310126,0.310131,0.310126,0.310132,0,3286,2.4,3,5.4,0.310131,0.310132,0.310132,0.00171429,0.00214286,0.00214286,0.434177,0.542721,0.976898,0.0124052,0.0155066,0.0279118,34.9995,34.9993,0.310131,0.310132,0.310132
3288,0,0.0589367,4427,923,1961,1400,0.058937,35,1,5,3289,4428,1961,923,1400,0.058937,35,1,5,0.101035,0.101035,0.101035,0.101035,0,3288,0.0000,0.0000,0.0000,0.101035,0.101035,0.101035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.101035,0.101035,0.101035
3290,0,0.082367,4431,2026,2027,4000,0.082367,50,2,3,3291,4432,2027,2026,4000,0.082367,50,2,3,0.0988404,0.100003,0.0988404,0.0990319,0,3290,604.9243,181.8000,786.7243,0.100003,0.0990319,0.100003,0.151231,0.04545,0.151231,49.8258,14.9743,64.8001,1.00824,0.300067,1.3083,49.4187,49.9033,0.100003,0.0990319,0.100003
3292,0,0.0927266,4435,2026,2028,4000,0.092727,50,2,3,3293,4436,2028,2026,4000,0.092727,50,2,3,0.111272,0.111488,0.111272,0.112581,0,3292,181.8000,604.9243,786.7243,0.111488,0.112581,0.112581,0.04545,0.151231,0.151231,16.8578,56.0928,72.9506,0.337809,1.13505,1.47286,49.9033,49.4187,0.111488,0.112581,0.112581
3294,0,0.129698,4437,2029,2030,1400,0.129698,35,1,4,3295,4438,2030,2029,1400,0.129698,35,1,4,0.222339,0.22238,0.222339,0.228234,0,3294,13.2000,363.9582,377.1582,0.22238,0.228234,0.228234,0.00942857,0.25997,0.25997,1.71201,47.2046,48.9167,0.0489236,1.38446,1.43338,34.9936,34.0961,0.22238,0.228234,0.228234
3296,0,0.111446,4439,2029,2031,1400,0.111446,35,1,4,3297,4440,2031,2029,1400,0.111446,35,1,4,0.19105,0.196115,0.19105,0.191085,0,3296,363.9582,13.2000,377.1582,0.196115,0.191085,0.196115,0.25997,0.00942857,0.25997,40.5617,1.47109,42.0328,1.18963,0.0420388,1.23167,34.0961,34.9936,0.196115,0.191085,0.196115
3298,0,0.105547,4443,2032,2033,1400,0.105547,35,1,4,3299,4444,2033,2032,1400,0.105547,35,1,4,0.180938,0.180938,0.180938,0.180938,0,3298,0.0000,0.0000,0.0000,0.180938,0.180938,0.180938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.180938,0.180938,0.180938
3300,0,0.0328057,4445,2032,2034,1400,0.032806,35,1,4,3301,4446,2034,2032,1400,0.032806,35,1,4,0.0562389,0.0562389,0.0562389,0.0562389,0,3300,0.0000,0.0000,0.0000,0.0562389,0.0562389,0.0562389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.0562389,0.0562389,0.0562389
3302,0,0.134929,4447,439,275,1400,0.134929,35,1,4,3303,4448,275,439,1400,0.134929,35,1,4,0.231307,0.23926,0.231307,0.234954,0,3302,432.8551,257.4000,690.2551,0.23926,0.234954,0.23926,0.309182,0.183857,0.309182,58.4047,34.7307,93.1354,1.72608,1.00795,2.73403,33.8366,34.4567,0.23926,0.234954,0.23926
3304,0,0.298592,4451,2035,2036,1400,0.298592,35,1,5,3305,4452,2036,2035,1400,0.298592,35,1,5,0.511872,0.512137,0.511872,0.512046,0,3304,26.4000,19.9264,46.3264,0.512137,0.512046,0.512137,0.0188571,0.0142331,0.0188571,7.88283,5.94986,13.8327,0.22534,0.170054,0.395394,34.9819,34.9881,0.512137,0.512046,0.512137
3306,0,0.251343,4453,2035,2037,1400,0.251343,35,1,5,3307,4454,2037,2035,1400,0.251343,35,1,5,0.430874,0.43102,0.430874,0.431097,0,3306,19.9264,26.4000,46.3264,0.43102,0.431097,0.431097,0.0142331,0.0188571,0.0188571,5.00836,6.63546,11.6438,0.143145,0.189683,0.332827,34.9881,34.9819,0.43102,0.431097,0.431097
3308,0,0.0181943,4455,2036,1706,4000,0.018194,50,2,3,3309,4456,1706,2036,4000,0.018194,50,2,3,0.0218328,0.0218688,0.0218328,0.0218337,0,3308,163.2000,13.8000,177.0000,0.0218688,0.0218337,0.0218688,0.0408,0.00345,0.0408,2.96926,0.251077,3.22034,0.0594831,0.00502175,0.0645048,49.9177,49.9980,0.0218688,0.0218337,0.0218688
3310,0,0.0507229,4459,2036,2038,1400,0.050723,35,1,5,3311,4460,2038,2036,1400,0.050723,35,1,5,0.0869537,0.0869618,0.0869537,0.0869707,0,3310,8.4,13.8000,22.2000,0.0869618,0.0869707,0.0869707,0.006,0.00985714,0.00985714,0.426073,0.699977,1.12605,0.0121747,0.0200033,0.0321779,34.9967,34.9932,0.0869618,0.0869707,0.0869707
3312,0,0.120609,4461,2036,2039,4000,0.120609,50,2,3,3313,4462,2039,2036,4000,0.120609,50,2,3,0.144731,0.144751,0.144731,0.144983,0,3312,31.8000,169.3264,201.1264,0.144751,0.144983,0.144983,0.00795,0.0423316,0.0423316,3.83537,20.4223,24.2577,0.0767182,0.409157,0.485875,49.9929,49.9131,0.144751,0.144983,0.144983
3314,0,0.173378,4463,2038,2040,1400,0.173378,35,1,5,3315,4464,2040,2038,1400,0.173378,35,1,5,0.297219,0.297247,0.297219,0.297278,0,3314,8.4,13.8000,22.2000,0.297247,0.297278,0.297278,0.006,0.00985714,0.00985714,1.45638,2.39262,3.84899,0.0416146,0.0683738,0.109988,34.9967,34.9932,0.297247,0.297278,0.297278
3316,0,0.532928,4467,2041,2042,1400,0.532928,35,1,5,3317,4468,2042,2041,1400,0.532928,35,1,5,0.913591,0.913857,0.913591,0.914602,0,3316,18.0000,43.8000,61.8000,0.913857,0.914602,0.914602,0.0128571,0.0312857,0.0312857,9.5927,23.3422,32.9349,0.274157,0.667659,0.941817,34.9898,34.9613,0.913857,0.914602,0.914602
3318,0,0.190197,4469,2041,1794,1400,0.190197,35,1,5,3319,4470,1794,2041,1400,0.190197,35,1,5,0.326052,0.326413,0.326052,0.326147,0,3318,43.8000,18.0000,61.8000,0.326413,0.326147,0.326413,0.0312857,0.0128571,0.0312857,8.33063,3.42355,11.7542,0.238281,0.0978441,0.336126,34.9613,34.9898,0.326413,0.326147,0.326413
3320,0,0.0478709,4471,2043,2044,1400,0.047871,35,1,5,3321,4472,2044,2043,1400,0.047871,35,1,5,0.0820646,0.0820748,0.0820646,0.0821427,0,3320,10.2000,39.6000,49.8000,0.0820748,0.0821427,0.0821427,0.00728571,0.0282857,0.0282857,0.488284,1.89569,2.38398,0.0139527,0.0542141,0.0681669,34.9956,34.9667,0.0820748,0.0821427,0.0821427
3322,0,0.282271,4473,2043,2045,1400,0.282271,35,1,5,3323,4474,2045,2043,1400,0.282271,35,1,5,0.483893,0.484243,0.483893,0.483893,0,3322,33.0000,0.0000,33.0000,0.484243,0.483893,0.484243,0.0235714,0.0000,0.0235714,9.31494,0.0000,9.31494,0.266334,0.0000,0.266334,34.9747,35.0000,0.484243,0.483893,0.484243
3324,0,0.211151,4475,2044,2046,1400,0.211151,35,1,5,3325,4476,2046,2044,1400,0.211151,35,1,5,0.361973,0.362018,0.361973,0.362318,0,3324,10.2000,39.6000,49.8000,0.362018,0.362318,0.362318,0.00728571,0.0282857,0.0282857,2.15374,8.36158,10.5153,0.0615431,0.23913,0.300673,34.9956,34.9667,0.362018,0.362318,0.362318
3326,0,0.222537,4479,2046,2047,1400,0.222537,35,1,5,3327,4480,2047,2046,1400,0.222537,35,1,5,0.381492,0.381539,0.381492,0.381855,0,3326,10.2000,39.6000,49.8000,0.381539,0.381855,0.381855,0.00728571,0.0282857,0.0282857,2.26988,8.81247,11.0823,0.0648617,0.252024,0.316886,34.9956,34.9667,0.381539,0.381855,0.381855
3328,0,0.0632329,4483,2047,2048,1400,0.063233,35,1,5,3329,4484,2048,2047,1400,0.063233,35,1,5,0.108399,0.108399,0.108399,0.108399,0,3328,0.0000,0.0000,0.0000,0.108399,0.108399,0.108399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.108399,0.108399,0.108399
3330,0,0.0845228,4487,2047,2049,1400,0.084523,35,1,5,3331,4488,2049,2047,1400,0.084523,35,1,5,0.144897,0.144915,0.144897,0.145034,0,3330,10.2000,39.6000,49.8000,0.144915,0.145034,0.145034,0.00728571,0.0282857,0.0282857,0.862135,3.34711,4.20925,0.0246355,0.0957227,0.120358,34.9956,34.9667,0.144915,0.145034,0.145034
3332,0,0.0492849,4489,2050,2051,1400,0.049285,35,1,4,3333,4490,2051,2050,1400,0.049285,35,1,4,0.0844886,0.0845144,0.0844886,0.086532,0,3332,18.6000,342.3582,360.9582,0.0845144,0.086532,0.086532,0.0132857,0.244542,0.244542,0.916701,16.8731,17.7898,0.0261995,0.493749,0.519948,34.9893,34.1735,0.0845144,0.086532,0.086532
3334,0,0.126363,4491,2050,2052,1400,0.126363,35,1,4,3335,4492,2052,2050,1400,0.126363,35,1,4,0.216622,0.221861,0.216622,0.216689,0,3334,342.3582,18.6000,360.9582,0.221861,0.216689,0.221861,0.244542,0.0132857,0.244542,43.2614,2.35035,45.6118,1.26593,0.0671735,1.33311,34.1735,34.9893,0.221861,0.216689,0.221861
3336,0,0.129794,4495,1762,2053,1400,0.129794,35,1,4,3337,4496,2053,1762,1400,0.129794,35,1,4,0.222504,0.225393,0.222504,0.224244,0,3336,226.1579,161.2836,387.4415,0.225393,0.224244,0.225393,0.161541,0.115203,0.161541,29.3539,20.9336,50.2876,0.849575,0.602781,1.45236,34.5513,34.7284,0.225393,0.224244,0.225393
3338,1,0.729958,4497,2054,2055,6600,0.729958,70,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.625678,0.721646,,,1,3338,5529.7608,,5529.7608,0.721646,,0.721646,0.837843,,0.837843,4036.4931,,4036.4931,66.5088,,66.5088,60.6911,,0.721646,,0.721646
3339,1,0.181032,4498,2056,2054,6600,0.181032,70,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.15517,0.15927,,,1,3339,1711.8290,,1711.8290,0.15927,,0.15927,0.259368,,0.259368,309.8958,,309.8958,4.54404,,4.54404,68.1983,,0.15927,,0.15927
3340,1,0.0540478,4499,2057,2058,1400,0.054048,35,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.0926537,0.0927067,,,1,3340,28.2000,,28.2000,0.0927067,,0.0927067,0.0201429,,0.0201429,1.52415,,1.52415,0.0435721,,0.0435721,34.9800,,0.0927067,,0.0927067
3341,1,0.0791794,4500,2057,2059,1400,0.079179,35,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.135735,0.17244,,,1,3341,1711.8290,,1711.8290,0.17244,,0.17244,1.22274,,1.22274,135.5409,,135.5409,4.9198,,4.9198,27.5501,,0.17244,,0.17244
3342,0,0.0862568,4501,1930,2060,1400,0.086257,35,1,5,3343,4502,2060,1930,1400,0.086257,35,1,5,0.147869,0.152791,0.147869,0.14806,0,3342,423.6000,48.6000,472.2000,0.152791,0.14806,0.152791,0.302571,0.0347143,0.302571,36.5385,4.19209,40.7306,1.07871,0.119929,1.19864,33.8725,34.9548,0.152791,0.14806,0.152791
3344,0,0.304588,4503,1930,2061,1400,0.304588,35,1,5,3345,4504,2061,1930,1400,0.304588,35,1,5,0.522151,0.522228,0.522151,0.52289,0,3344,11.4000,51.6000,63.0000,0.522228,0.52289,0.52289,0.00814286,0.0368571,0.0368571,3.4723,15.7167,19.1890,0.0992232,0.449685,0.548908,34.9949,34.9505,0.522228,0.52289,0.52289
3346,0,0.0760566,4505,1930,2062,1400,0.076057,35,1,5,3347,4506,2062,1930,1400,0.076057,35,1,5,0.130383,0.130715,0.130383,0.134723,0,3346,76.2000,423.6000,499.8000,0.130715,0.134723,0.134723,0.0544286,0.302571,0.302571,5.79554,32.2177,38.0133,0.166007,0.951148,1.11716,34.9113,33.8725,0.130715,0.134723,0.134723
3348,0,0.0742133,4507,2063,2064,1400,0.074213,35,1,4,3349,4508,2064,2063,1400,0.074213,35,1,4,0.127222,0.12762,0.127222,0.127375,0,3348,87.4836,46.2000,133.6836,0.12762,0.127375,0.12762,0.0624883,0.033,0.0624883,6.49242,3.42864,9.92106,0.186077,0.0980786,0.284156,34.8910,34.9581,0.12762,0.127375,0.12762
3350,0,0.0871847,4509,2063,2065,1400,0.087185,35,1,4,3351,4510,2065,2063,1400,0.087185,35,1,4,0.14946,0.149639,0.14946,0.149927,0,3350,46.2000,87.4836,133.6836,0.149639,0.149927,0.149927,0.033,0.0624883,0.0624883,4.02795,7.62726,11.6552,0.115222,0.218602,0.333825,34.9581,34.8910,0.149639,0.149927,0.149927
3352,0,0.0880909,4511,2066,2067,1400,0.088091,35,1,4,3353,4512,2067,2066,1400,0.088091,35,1,4,0.151013,0.151013,0.151013,0.151032,0,3352,0.0000,10.2000,10.2000,0.151013,0.151032,0.151032,0.0000,0.00728571,0.00728571,0.0000,0.898528,0.898528,0.0000,0.0256754,0.0256754,35.0000,34.9957,0.151013,0.151032,0.151032
3354,0,0.134273,4513,2066,2068,1400,0.134273,35,1,4,3355,4514,2068,2066,1400,0.134273,35,1,4,0.230182,0.230211,0.230182,0.230182,0,3354,10.2000,0.0000,10.2000,0.230211,0.230182,0.230211,0.00728571,0.0000,0.00728571,1.36958,0.0000,1.36958,0.0391359,0.0000,0.0391359,34.9956,35.0000,0.230211,0.230182,0.230211
3356,0,0.126702,4517,1217,2069,1400,0.126702,35,1,5,3357,4518,2069,1217,1400,0.126702,35,1,5,0.217203,0.217205,0.217203,0.217205,0,3356,1.8,1.2,3,0.217205,0.217205,0.217205,0.00128571,0.000857143,0.00128571,0.228064,0.152042,0.380106,0.00651616,0.00434409,0.0108603,34.9997,34.9998,0.217205,0.217205,0.217205
3358,0,0.16749,4521,1929,2070,1400,0.16749,35,1,5,3359,4522,2070,1929,1400,0.16749,35,1,5,0.287126,0.289152,0.287126,0.287209,0,3358,150.6000,18.0000,168.6000,0.289152,0.287209,0.289152,0.107571,0.0128571,0.107571,25.2240,3.01482,28.2388,0.725771,0.0861628,0.811934,34.7548,34.9898,0.289152,0.287209,0.289152
3360,0,0.156739,4525,598,2071,1400,0.156739,35,1,5,3361,4526,2071,598,1400,0.156739,35,1,5,0.268695,0.2687,0.268695,0.268698,0,3360,2.81404,1.8,4.61404,0.2687,0.268698,0.2687,0.00201003,0.00128571,0.00201003,0.44107,0.28213,0.723201,0.0126022,0.00806094,0.0206632,34.9994,34.9997,0.2687,0.268698,0.2687
3362,0,0.045772,4527,470,2072,4000,0.045772,50,2,3,3363,4528,2072,470,4000,0.045772,50,2,3,0.0549264,0.0549317,0.0549264,0.0549433,0,3362,24.6000,53.4000,78.0000,0.0549317,0.0549433,0.0549433,0.00615,0.01335,0.01335,1.12599,2.44422,3.57022,0.022522,0.0488996,0.0714216,49.9952,49.9846,0.0549317,0.0549433,0.0549433
3364,0,0.119538,4533,2073,2074,1400,0.119538,35,1,5,3365,4534,2074,2073,1400,0.119538,35,1,5,0.204922,0.204922,0.204922,0.204922,0,3364,0.0000,0.0000,0.0000,0.204922,0.204922,0.204922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.204922,0.204922,0.204922
3366,0,0.0624018,4535,2073,2075,1400,0.062402,35,1,5,3367,4536,2075,2073,1400,0.062402,35,1,5,0.106975,0.106975,0.106975,0.106975,0,3366,0.0000,0.0000,0.0000,0.106975,0.106975,0.106975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.106975,0.106975,0.106975
3368,0,0.122011,4537,2070,2076,1400,0.122011,35,1,5,3369,4538,2076,2070,1400,0.122011,35,1,5,0.209162,0.210638,0.209162,0.209223,0,3368,150.6000,18.0000,168.6000,0.210638,0.209223,0.210638,0.107571,0.0128571,0.107571,18.3749,2.1962,20.5711,0.5287,0.0627668,0.591467,34.7548,34.9898,0.210638,0.209223,0.210638
3370,0,0.0695333,4539,2072,2077,4000,0.069533,50,2,3,3371,4540,2077,2072,4000,0.069533,50,2,3,0.0834396,0.0834477,0.0834396,0.0834653,0,3370,24.6000,53.4000,78.0000,0.0834477,0.0834653,0.0834653,0.00615,0.01335,0.01335,1.71051,3.71306,5.42357,0.0342135,0.0742842,0.108498,49.9952,49.9846,0.0834477,0.0834653,0.0834653
