"ID","Dir","Length","AB_Link_ID","AB_From_Node_","AB_To_Node_ID","AB_Capacity","AB_Length","AB_Free_Speed","AB_Lanes","AB_Link_Type","BA_DB_ID","BA_Link_ID","BA_From_Node_","BA_To_Node_ID","BA_Capacity","BA_Length","BA_Free_Speed","BA_Lanes","BA_Link_Type","AB_Free_Time","AB_UE_Time","BA_Free_Time","BA_UE_Time","direction","ID1","AB_Flow","BA_Flow","Tot_Flow","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF"
496,0,0.105236,599,338,339,900,0.105236,35,1,5,497,600,339,338,900,0.105236,35,1,5,0.180405,0.180446,0.180405,0.180433,0,496,5.4,4.2,9.6,0.180446,0.180433,0.180446,0.006,0.00466667,0.006,0.568274,0.441991,1.01027,0.0162402,0.0126303,0.0288705,34.9919,34.9944,0.180446,0.180433,0.180446
498,0,0.0880505,603,340,8,900,0.08805,35,1,5,499,604,8,340,900,0.08805,35,1,5,0.150943,0.150962,0.150943,0.150967,0,498,3.6,4.2,7.8,0.150962,0.150967,0.150967,0.004,0.00466667,0.00466667,0.31698,0.36981,0.68679,0.00905772,0.0105677,0.0196254,34.9956,34.9944,0.150962,0.150967,0.150967
500,0,0.0979804,605,340,339,900,0.09798,35,1,5,501,606,339,340,900,0.09798,35,1,5,0.167966,0.167992,0.167966,0.168005,0,500,4.2,5.4,9.6,0.167992,0.168005,0.168005,0.00466667,0.006,0.006,0.411516,0.529092,0.940608,0.0117595,0.0151204,0.0268799,34.9944,34.9919,0.167992,0.168005,0.168005
502,0,0.201952,607,340,341,900,0.201952,35,1,4,503,608,341,340,900,0.201952,35,1,4,0.346203,0.346377,0.346203,0.347163,0,502,9,28.2000,37.2000,0.346377,0.347163,0.347163,0.01,0.0313333,0.0313333,1.81757,5.69505,7.51261,0.0519565,0.163167,0.215123,34.9825,34.9032,0.346377,0.347163,0.347163
504,0,0.101431,609,340,342,900,0.101431,35,1,4,505,610,342,340,900,0.101431,35,1,4,0.173882,0.174232,0.173882,0.173889,0,504,22.8000,1.8,24.6000,0.174232,0.173889,0.174232,0.0253333,0.002,0.0253333,2.31263,0.182576,2.4952,0.0662083,0.00521668,0.0714249,34.9296,34.9984,0.174232,0.173889,0.174232
506,0,0.0802149,615,343,344,900,0.080215,35,1,5,507,616,344,343,900,0.080215,35,1,5,0.137511,0.137538,0.137511,0.137538,0,506,4.8,4.8,9.6,0.137538,0.137538,0.137538,0.00533333,0.00533333,0.00533333,0.385032,0.385032,0.770064,0.0110031,0.0110031,0.0220061,34.9932,34.9932,0.137538,0.137538,0.137538
508,0,0.0823926,617,343,7,900,0.082393,35,1,5,509,618,7,343,900,0.082393,35,1,5,0.141245,0.141273,0.141245,0.141273,0,508,4.8,4.8,9.6,0.141273,0.141273,0.141273,0.00533333,0.00533333,0.00533333,0.395486,0.395486,0.790973,0.0113018,0.0113018,0.0226036,34.9932,34.9932,0.141273,0.141273,0.141273
510,0,0.0820628,619,345,346,900,0.082063,35,1,5,511,620,346,345,900,0.082063,35,1,5,0.140679,0.140707,0.140679,0.140707,0,510,4.8,4.8,9.6,0.140707,0.140707,0.140707,0.00533333,0.00533333,0.00533333,0.393902,0.393902,0.787805,0.0112565,0.0112565,0.0225131,34.9932,34.9932,0.140707,0.140707,0.140707
512,0,0.0802578,621,345,347,900,0.080258,35,1,5,513,622,347,345,900,0.080258,35,1,5,0.137585,0.137612,0.137585,0.137612,0,512,4.8,4.8,9.6,0.137612,0.137612,0.137612,0.00533333,0.00533333,0.00533333,0.385238,0.385238,0.770477,0.011009,0.011009,0.0220179,34.9932,34.9932,0.137612,0.137612,0.137612
514,0,0.0757388,623,346,348,900,0.075739,35,1,5,515,624,348,346,900,0.075739,35,1,5,0.129838,0.129838,0.129838,0.129838,0,514,0.0000,0.0000,0.0000,0.129838,0.129838,0.129838,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.129838,0.129838,0.129838
516,0,0.0792726,629,348,349,900,0.079273,35,1,5,517,630,349,348,900,0.079273,35,1,5,0.135897,0.135897,0.135897,0.135897,0,516,0.0000,0.0000,0.0000,0.135897,0.135897,0.135897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.135897,0.135897,0.135897
518,0,0.0806218,631,350,351,900,0.080622,35,1,5,519,632,351,350,900,0.080622,35,1,5,0.138209,0.138209,0.138209,0.138209,0,518,0.0000,0.0000,0.0000,0.138209,0.138209,0.138209,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.138209,0.138209,0.138209
520,0,0.0846391,633,350,352,900,0.084639,35,1,5,521,634,352,350,900,0.084639,35,1,5,0.145095,0.145095,0.145095,0.145095,0,520,0.0000,0.0000,0.0000,0.145095,0.145095,0.145095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.145095,0.145095,0.145095
522,0,0.07959,635,351,353,900,0.07959,35,1,5,523,636,353,351,900,0.07959,35,1,5,0.13644,0.13644,0.13644,0.13644,0,522,0.0000,0.0000,0.0000,0.13644,0.13644,0.13644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.13644,0.13644,0.13644
524,0,0.0808346,639,354,355,900,0.080835,35,1,5,525,640,355,354,900,0.080835,35,1,5,0.138574,0.138574,0.138574,0.138574,0,524,0.0000,0.0000,0.0000,0.138574,0.138574,0.138574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.138574,0.138574,0.138574
526,0,0.0790868,641,354,353,900,0.079087,35,1,5,527,642,353,354,900,0.079087,35,1,5,0.135578,0.135578,0.135578,0.135578,0,526,0.0000,0.0000,0.0000,0.135578,0.135578,0.135578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.135578,0.135578,0.135578
528,0,0.102051,645,355,356,900,0.102051,35,1,5,529,646,356,355,900,0.102051,35,1,5,0.174945,0.174945,0.174945,0.174945,0,528,0.0000,0.0000,0.0000,0.174945,0.174945,0.174945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.174945,0.174945,0.174945
530,0,0.103112,647,217,356,900,0.103112,35,1,5,531,648,356,217,900,0.103112,35,1,5,0.176763,0.176763,0.176763,0.176763,0,530,0.0000,0.0000,0.0000,0.176763,0.176763,0.176763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.176763,0.176763,0.176763
532,1,0.147948,651,357,358,5400,0.147948,65,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.136567,0.143398,,,1,532,1163.6717,,1163.6717,0.143398,,0.143398,0.215495,,0.215495,172.1629,,172.1629,2.78114,,2.78114,61.9037,,0.143398,,0.143398
533,1,0.152265,652,359,360,900,0.152265,35,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.261026,0.261573,,,1,533,23.4000,,23.4000,0.261573,,0.261573,0.026,,0.026,3.563,,3.563,0.102013,,0.102013,34.9268,,0.261573,,0.261573
534,0,0.165131,653,361,362,900,0.165131,35,1,4,535,654,362,361,900,0.165131,35,1,4,0.283082,0.293336,0.283082,0.285823,0,534,156.4093,64.8992,221.3086,0.293336,0.285823,0.293336,0.173788,0.0721102,0.173788,25.8280,10.7169,36.5449,0.764675,0.309161,1.07384,33.7765,34.6644,0.293336,0.285823,0.293336
536,0,0.152774,655,361,363,900,0.152774,35,1,4,537,656,363,361,900,0.152774,35,1,4,0.261898,0.264434,0.261898,0.271385,0,536,64.8992,156.4093,221.3086,0.264434,0.271385,0.271385,0.0721102,0.173788,0.173788,9.91491,23.8953,33.8102,0.286026,0.707453,0.993479,34.6644,33.7765,0.264434,0.271385,0.271385
538,0,0.0703413,657,364,365,900,0.070341,35,1,4,539,658,365,364,900,0.070341,35,1,4,0.120585,0.121725,0.120585,0.120867,0,538,63.9044,25.2000,89.1044,0.121725,0.120867,0.121725,0.0710048,0.028,0.0710048,4.4951,1.77259,6.26769,0.129646,0.0507642,0.18041,34.6720,34.9182,0.121725,0.120867,0.121725
540,0,0.0757687,659,364,366,900,0.075769,35,1,4,541,660,366,364,900,0.075769,35,1,4,0.12989,0.130194,0.12989,0.131119,0,540,25.2000,63.9044,89.1044,0.130194,0.131119,0.131119,0.028,0.0710048,0.0710048,1.90938,4.84197,6.75135,0.0546815,0.139651,0.194332,34.9182,34.6720,0.130194,0.131119,0.131119
542,1,0.0354149,661,367,368,900,0.035415,35,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.0607114,0.0607114,,,1,542,0.0000,,0.0000,0.0607114,,0.0607114,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,35.0000,,0.0607114,,0.0607114
543,1,0.0985218,662,369,370,900,0.098522,35,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.168895,0.170206,,,1,543,56.0206,,56.0206,0.170206,,0.170206,0.0622451,,0.0622451,5.51926,,5.51926,0.158918,,0.158918,34.7303,,0.170206,,0.170206
544,1,0.0112076,663,371,372,900,0.011208,35,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.0192137,0.0212485,,,1,544,319.7887,,319.7887,0.0212485,,0.0212485,0.355321,,0.355321,3.58419,,3.58419,0.11325,,0.11325,31.6484,,0.0212485,,0.0212485
545,0,0.0837911,664,373,374,900,0.083791,35,1,4,546,665,374,373,900,0.083791,35,1,4,0.143642,0.143687,0.143642,0.143642,0,545,6.6,0.0000,6.6,0.143687,0.143642,0.143687,0.00733333,0.0000,0.00733333,0.553021,0.0000,0.553021,0.0158055,0.0000,0.0158055,34.9890,35.0000,0.143687,0.143642,0.143687
547,0,0.0801227,666,373,375,900,0.080123,35,1,4,548,667,375,373,900,0.080123,35,1,4,0.137354,0.137354,0.137354,0.137397,0,547,0.0000,6.6,6.6,0.137354,0.137397,0.137397,0.0000,0.00733333,0.00733333,0.0000,0.528812,0.528812,0.0000,0.0151137,0.0151137,35.0000,34.9890,0.137354,0.137397,0.137397
549,0,0.0820256,668,376,377,900,0.082026,35,1,5,550,669,377,376,900,0.082026,35,1,5,0.140616,0.140616,0.140616,0.143824,0,549,0.0000,114.9113,114.9113,0.140616,0.143824,0.143824,0.0000,0.127679,0.127679,0.0000,9.42572,9.42572,0.0000,0.275449,0.275449,35.0000,34.2194,0.140616,0.143824,0.143824
551,0,0.0819085,670,376,378,900,0.081909,35,1,5,552,671,378,376,900,0.081909,35,1,5,0.140415,0.143618,0.140415,0.140415,0,551,114.9113,0.0000,114.9113,0.143618,0.140415,0.143618,0.127679,0.0000,0.127679,9.41227,0.0000,9.41227,0.275057,0.0000,0.275057,34.2194,35.0000,0.143618,0.140415,0.143618
553,0,0.0119796,672,379,380,900,0.01198,35,1,5,554,673,380,379,900,0.01198,35,1,5,0.0205371,0.0205371,0.0205371,0.0205371,0,553,0.0000,0.0000,0.0000,0.0205371,0.0205371,0.0205371,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.0205371,0.0205371,0.0205371
555,0,0.0914472,674,379,381,900,0.091447,35,1,5,556,675,381,379,900,0.091447,35,1,5,0.156766,0.156766,0.156766,0.156766,0,555,0.0000,0.0000,0.0000,0.156766,0.156766,0.156766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.156766,0.156766,0.156766
557,0,0.076509,678,380,382,900,0.076509,35,1,5,558,679,382,380,900,0.076509,35,1,5,0.131158,0.131158,0.131158,0.131158,0,557,0.0000,0.0000,0.0000,0.131158,0.131158,0.131158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.131158,0.131158,0.131158
559,1,0.1206,680,383,357,5400,0.1206,65,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.111323,0.111596,,,1,559,156.0000,,156.0000,0.111596,,0.111596,0.0288889,,0.0288889,18.8136,,18.8136,0.290151,,0.290151,64.8408,,0.111596,,0.111596
560,1,0.103298,681,384,23,5400,0.103298,65,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.095352,0.0958021,,,1,560,241.2000,,241.2000,0.0958021,,0.0958021,0.0446667,,0.0446667,24.9155,,24.9155,0.385124,,0.385124,64.6946,,0.0958021,,0.0958021
561,1,0.104298,682,385,386,900,0.104298,35,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.178797,0.178845,,,1,561,6,,6,0.178845,,0.178845,0.00666667,,0.00666667,0.625788,,0.625788,0.0178845,,0.0178845,34.9905,,0.178845,,0.178845
562,0,0.0699314,683,387,388,3000,0.069931,50,2,3,563,684,388,387,3000,0.069931,50,2,3,0.0839172,0.0839204,0.0839172,0.0839255,0,562,5.4,10.2000,15.6000,0.0839204,0.0839255,0.0839255,0.0018,0.0034,0.0034,0.377627,0.713296,1.09092,0.00755284,0.0142673,0.0218202,49.9981,49.9950,0.0839204,0.0839255,0.0839255
564,0,0.103536,685,387,389,3000,0.103536,50,2,3,565,686,389,387,3000,0.103536,50,2,3,0.124243,0.124256,0.124243,0.124248,0,564,10.2000,5.4,15.6000,0.124256,0.124248,0.124256,0.0034,0.0018,0.0034,1.05607,0.559094,1.61516,0.0211234,0.0111823,0.0323058,49.9950,49.9981,0.124256,0.124248,0.124256
566,1,0.0281091,687,390,391,900,0.028109,35,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.0481869,0.0507163,,,1,566,200.2905,,200.2905,0.0507163,,0.0507163,0.222545,,0.222545,5.62996,,5.62996,0.1693,,0.1693,33.2544,,0.0507163,,0.0507163
567,1,0.869453,688,392,393,5400,0.869453,65,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.802572,1.07768,,,1,567,4198.5398,,4198.5398,1.07768,,1.07768,0.777507,,0.777507,3650.4331,,3650.4331,75.4117,,75.4117,48.4067,,1.07768,,1.07768
568,1,0.0329106,689,394,395,900,0.032911,35,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.0564189,0.0564189,,,1,568,0.0000,,0.0000,0.0564189,,0.0564189,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,35.0000,,0.0564189,,0.0564189
569,1,0.941313,690,396,397,5400,0.941313,65,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.868904,0.89814,,,1,569,893.4000,,893.4000,0.89814,,0.89814,0.165444,,0.165444,840.9691,,840.9691,13.3733,,13.3733,62.8841,,0.89814,,0.89814
570,1,0.451912,691,396,398,5400,0.451912,65,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.41715,0.41715,,,1,570,0.0000,,0.0000,0.41715,,0.41715,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,65.0000,,0.41715,,0.41715
571,1,0.496213,692,398,397,5400,0.496213,65,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.458043,0.472769,,,1,571,866.6956,,866.6956,0.472769,,0.472769,0.160499,,0.160499,430.0656,,430.0656,6.82911,,6.82911,62.9753,,0.472769,,0.472769
572,0,0.106334,693,399,400,900,0.106334,35,1,5,573,694,400,399,900,0.106334,35,1,5,0.182287,0.186858,0.182287,0.212192,0,572,122.4000,428.1419,550.5419,0.186858,0.212192,0.212192,0.136,0.475713,0.475713,13.0153,45.5260,58.5413,0.381191,1.51414,1.89533,34.1438,30.0673,0.186858,0.212192,0.212192
574,0,0.107408,695,399,401,900,0.107408,35,1,5,575,696,401,399,900,0.107408,35,1,5,0.184128,0.214335,0.184128,0.188745,0,574,428.1419,122.4000,550.5419,0.214335,0.188745,0.214335,0.475713,0.136,0.475713,45.9859,13.1467,59.1326,1.52943,0.385041,1.91447,30.0673,34.1438,0.214335,0.188745,0.214335
576,0,0.0583072,697,402,403,900,0.058307,35,1,4,577,698,403,402,900,0.058307,35,1,4,0.0999549,0.100141,0.0999549,0.100082,0,576,21.6000,16.8000,38.4000,0.100141,0.100082,0.100141,0.024,0.0186667,0.024,1.25943,0.979558,2.23899,0.0360506,0.028023,0.0640737,34.9351,34.9554,0.100141,0.100082,0.100141
578,0,0.109075,699,402,252,900,0.109075,35,1,4,579,700,252,402,900,0.109075,35,1,4,0.186986,0.201788,0.186986,0.190905,0,578,263.4000,108.6000,372.0000,0.201788,0.190905,0.201788,0.292667,0.120667,0.292667,28.7304,11.8455,40.5759,0.885851,0.345537,1.23139,32.4325,34.2815,0.201788,0.190905,0.201788
580,1,0.107684,701,404,405,900,0.107684,35,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.184601,0.184601,,,1,580,0.0000,,0.0000,0.184601,,0.184601,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,35.0000,,0.184601,,0.184601
581,1,0.108964,702,406,407,900,0.108964,35,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.186795,0.186795,,,1,581,0.0000,,0.0000,0.186795,,0.186795,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,35.0000,,0.186795,,0.186795
582,0,0.0873769,703,408,409,900,0.087377,35,1,4,583,704,409,408,900,0.087377,35,1,4,0.149789,0.15089,0.149789,0.164819,0,582,54.0000,308.4925,362.4925,0.15089,0.164819,0.164819,0.06,0.342769,0.342769,4.71836,26.9551,31.6735,0.135801,0.847423,0.983224,34.7447,31.8084,0.15089,0.164819,0.164819
584,0,0.0395683,705,408,410,900,0.039568,35,1,4,585,706,410,408,900,0.039568,35,1,4,0.0678309,0.0744197,0.0678309,0.0682408,0,584,301.8925,47.4000,349.2925,0.0744197,0.0682408,0.0744197,0.335436,0.0526667,0.335436,11.9453,1.87552,13.8208,0.374446,0.0539102,0.428356,31.9012,34.7898,0.0744197,0.0682408,0.0744197
586,1,0.0830018,707,411,412,5400,0.083002,65,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.0766172,0.0783694,,,1,586,690.6365,,690.6365,0.0783694,,0.0783694,0.127896,,0.127896,57.3242,,57.3242,0.90208,,0.90208,63.5467,,0.0783694,,0.0783694
587,1,0.0862911,708,383,413,900,0.086291,35,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.147927,0.149296,,,1,587,62.9470,,62.9470,0.149296,,0.149296,0.0699412,,0.0699412,5.43176,,5.43176,0.156629,,0.156629,34.6793,,0.149296,,0.149296
588,0,0.0423612,709,414,415,900,0.042361,35,1,4,589,710,415,414,900,0.042361,35,1,4,0.0726189,0.073297,0.0726189,0.0730154,0,588,63.3526,44.3002,107.6528,0.073297,0.0730154,0.073297,0.0703917,0.0492225,0.0703917,2.68368,1.8766,4.56028,0.0773925,0.05391,0.131302,34.6762,34.8099,0.073297,0.0730154,0.073297
590,0,0.0412428,711,414,416,900,0.041243,35,1,4,591,712,416,414,900,0.041243,35,1,4,0.0707023,0.0727151,0.0707023,0.0776695,0,590,133.2000,304.8000,438.0000,0.0727151,0.0776695,0.0776695,0.148,0.338667,0.338667,5.49357,12.5709,18.0644,0.161427,0.394561,0.555989,34.0312,31.8604,0.0727151,0.0776695,0.0776695
592,0,0.0264967,713,417,418,3000,0.026497,50,2,3,593,714,418,417,3000,0.026497,50,2,3,0.0317964,0.0330242,0.0317964,0.0317964,0,592,544.0484,0.0000,544.0484,0.0330242,0.0317964,0.0330242,0.181349,0.0000,0.181349,14.4157,0.0000,14.4157,0.299446,0.0000,0.299446,48.1411,50.0000,0.0330242,0.0317964,0.0330242
594,0,0.08514,715,417,419,3000,0.08514,50,2,3,595,716,419,417,3000,0.08514,50,2,3,0.102168,0.102168,0.102168,0.106113,0,594,0.0000,544.0484,544.0484,0.102168,0.106113,0.106113,0.0000,0.181349,0.181349,0.0000,46.3203,46.3203,0.0000,0.962178,0.962178,50.0000,48.1411,0.102168,0.106113,0.106113
596,0,0.0369261,717,420,421,900,0.036926,35,1,4,597,718,421,420,900,0.036926,35,1,4,0.0633017,0.0637683,0.0633017,0.0643429,0,596,54.1079,92.4000,146.5079,0.0637683,0.0643429,0.0643429,0.0601199,0.102667,0.102667,1.99799,3.41196,5.40995,0.0575061,0.0990881,0.156594,34.7439,34.4336,0.0637683,0.0643429,0.0643429
598,0,0.0446867,719,420,422,900,0.044687,35,1,4,599,720,422,420,900,0.044687,35,1,4,0.0766063,0.0778663,0.0766063,0.0771709,0,598,92.4000,54.1079,146.5079,0.0778663,0.0771709,0.0778663,0.102667,0.0601199,0.102667,4.12908,2.41792,6.547,0.119914,0.0695926,0.189507,34.4336,34.7439,0.0778663,0.0771709,0.0778663
600,0,0.0959405,721,423,424,900,0.09594,35,1,4,601,722,424,423,900,0.09594,35,1,4,0.164469,0.164469,0.164469,0.164469,0,600,0.0000,0.0000,0.0000,0.164469,0.164469,0.164469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.164469,0.164469,0.164469
602,0,0.0248176,723,423,425,900,0.024818,35,1,4,603,724,425,423,900,0.024818,35,1,4,0.0425451,0.0425451,0.0425451,0.0425451,0,602,0.0000,0.0000,0.0000,0.0425451,0.0425451,0.0425451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,35.0000,0.0425451,0.0425451,0.0425451
604,0,0.0382632,725,422,426,900,0.038263,35,1,4,605,726,426,422,900,0.038263,35,1,4,0.0655937,0.0666726,0.0655937,0.0660772,0,604,92.4000,54.1079,146.5079,0.0666726,0.0660772,0.0666726,0.102667,0.0601199,0.102667,3.5355,2.07033,5.60583,0.102676,0.0595883,0.162264,34.4336,34.7439,0.0666726,0.0660772,0.0666726
606,1,0.103325,729,427,428,5400,0.103325,65,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.0953769,0.0962872,,,1,606,385.6897,,385.6897,0.0962872,,0.0962872,0.071424,,0.071424,39.8514,,39.8514,0.61895,,0.61895,64.3855,,0.0962872,,0.0962872
607,0,0.101467,730,429,430,900,0.101467,35,1,5,608,731,430,429,900,0.101467,35,1,5,0.173943,0.250716,0.173943,0.188728,0,607,828.1851,276.1793,1104.3644,0.250716,0.188728,0.250716,0.920206,0.306866,0.920206,84.0335,28.0231,112.0565,3.46065,0.868712,4.32936,24.2825,32.2582,0.250716,0.188728,0.250716
609,0,0.106006,732,429,431,900,0.106006,35,1,5,610,733,431,429,900,0.106006,35,1,5,0.181725,0.201476,0.181725,0.261931,0,609,325.3793,828.1851,1153.5644,0.201476,0.261931,0.261931,0.361533,0.920206,0.920206,34.4922,87.7926,122.2847,1.0926,3.61546,4.70806,31.5688,24.2825,0.201476,0.261931,0.261931
611,0,0.103153,734,432,433,900,0.103153,35,1,4,612,735,433,432,900,0.103153,35,1,4,0.176834,0.176834,0.176834,0.176882,0,611,0.0000,6,6,0.176834,0.176882,0.176882,0.0000,0.00666667,0.00666667,0.0000,0.618918,0.618918,0.0000,0.0176882,0.0176882,35.0000,34.9905,0.176834,0.176882,0.176882
613,0,0.104653,736,432,434,900,0.104653,35,1,4,614,737,434,432,900,0.104653,35,1,4,0.179405,0.179454,0.179405,0.179405,0,613,6,0.0000,6,0.179454,0.179405,0.179454,0.00666667,0.0000,0.00666667,0.627918,0.0000,0.627918,0.0179454,0.0000,0.0179454,34.9905,35.0000,0.179454,0.179405,0.179454
615,0,0.103022,738,435,436,900,0.103022,35,1,5,616,739,436,435,900,0.103022,35,1,5,0.176609,0.176665,0.176609,0.177676,0,615,6.6,47.4000,54.0000,0.176665,0.177676,0.177676,0.00733333,0.0526667,0.0526667,0.679945,4.88324,5.56319,0.0194331,0.140364,0.159797,34.9890,34.7898,0.176665,0.177676,0.177676
617,0,0.104824,740,435,437,900,0.104824,35,1,5,618,741,437,435,900,0.104824,35,1,5,0.179698,0.180784,0.179698,0.179755,0,617,47.4000,6.6,54.0000,0.180784,0.179755,0.180784,0.0526667,0.00733333,0.0526667,4.96866,0.691838,5.6605,0.14282,0.019773,0.162593,34.7898,34.9890,0.180784,0.179755,0.180784
619,0,0.10405,742,438,24,3000,0.10405,50,2,3,620,743,24,438,3000,0.10405,50,2,3,0.12486,0.125165,0.12486,0.126876,0,619,86.4000,304.2000,390.6000,0.125165,0.126876,0.126876,0.0288,0.1014,0.1014,8.98992,31.6520,40.6419,0.180238,0.64326,0.823498,49.8781,49.2056,0.125165,0.126876,0.126876
621,0,0.101336,744,438,439,3000,0.101336,50,2,3,622,745,439,438,3000,0.101336,50,2,3,0.121603,0.123566,0.121603,0.1219,0,621,304.2000,86.4000,390.6000,0.123566,0.1219,0.123566,0.1014,0.0288,0.1014,30.8264,8.75543,39.5818,0.626482,0.175537,0.802018,49.2056,49.8781,0.123566,0.1219,0.123566
623,0,0.0192697,746,440,441,900,0.01927,35,1,4,624,747,441,440,900,0.01927,35,1,4,0.0330343,0.0330358,0.0330343,0.0330385,0,623,1.8,3.6,5.4,0.0330358,0.0330385,0.0330385,0.002,0.004,0.004,0.034686,0.069372,0.104058,0.000991073,0.00198231,0.00297338,34.9984,34.9956,0.0330358,0.0330385,0.0330385
625,0,0.0835025,748,440,442,900,0.083502,35,1,4,626,749,442,440,900,0.083502,35,1,4,0.143146,0.143164,0.143146,0.143153,0,625,3.6,1.8,5.4,0.143164,0.143153,0.143164,0.004,0.002,0.004,0.300607,0.150304,0.450911,0.00858986,0.00429458,0.0128844,34.9956,34.9984,0.143164,0.143153,0.143164
627,0,0.018869,750,442,443,900,0.018869,35,1,4,628,751,443,442,900,0.018869,35,1,4,0.0323469,0.0323509,0.0323469,0.0323483,0,627,3.6,1.8,5.4,0.0323509,0.0323483,0.0323509,0.004,0.002,0.004,0.0679284,0.0339642,0.101893,0.00194106,0.000970449,0.00291151,34.9956,34.9984,0.0323509,0.0323483,0.0323509
629,0,0.0636577,754,233,444,900,0.063658,35,1,5,630,755,444,233,900,0.063658,35,1,5,0.109128,0.109218,0.109128,0.109136,0,629,12.6000,2.4,15.0000,0.109218,0.109136,0.109218,0.014,0.00266667,0.014,0.802091,0.152779,0.95487,0.0229359,0.00436542,0.0273013,34.9710,34.9976,0.109218,0.109136,0.109218
631,1,0.00966209,758,445,446,3000,0.009662,50,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.0115944,0.0116836,,,1,631,185.6476,,185.6476,0.0116836,,0.0116836,0.0618825,,0.0618825,1.79373,,1.79373,0.0361507,,0.0361507,49.6181,,0.0116836,,0.0116836
632,1,0.202035,759,447,448,900,0.202035,35,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.346346,0.523996,,,1,632,915.4472,,915.4472,0.523996,,0.523996,1.01716,,1.01716,184.9524,,184.9524,7.99485,,7.99485,23.1340,,0.523996,,0.523996
633,0,0.0981122,762,451,452,900,0.098112,35,1,4,634,763,452,451,900,0.098112,35,1,4,0.168192,0.1686,0.168192,0.168213,0,633,25.8000,3.6,29.4000,0.1686,0.168213,0.1686,0.0286667,0.004,0.0286667,2.53129,0.353203,2.88449,0.0724981,0.0100928,0.0825909,34.9153,34.9956,0.1686,0.168213,0.1686
635,0,0.0405291,764,451,453,900,0.040529,35,1,4,636,765,453,451,900,0.040529,35,1,4,0.0694783,0.0694789,0.0694783,0.0695202,0,635,0.6,10.2000,10.8000,0.0694789,0.0695202,0.0695202,0.000666667,0.0113333,0.0113333,0.0243174,0.413396,0.437713,0.000694789,0.0118184,0.0125132,34.9997,34.9789,0.0694789,0.0695202,0.0695202
