ID,Dir,Length,AB_Link_ID,AB_From_Node_,AB_To_Node_ID,AB_Capacity,AB_Length,AB_Free_Speed,AB_Lanes,AB_Link_Type,BA_DB_ID,BA_Link_ID,BA_From_Node_,BA_To_Node_ID,BA_Capacity,BA_Length,BA_Free_Speed,BA_Lanes,BA_Link_Type,AB_Free_Time,AB_UE_Time,BA_Free_Time,BA_UE_Time,direction,ID1,AB_Flow,BA_Flow,Tot_Flow,AB_Time,BA_Time,Max_Time,AB_VOC,BA_VOC,Max_VOC,AB_VKmT,BA_VKmT,Tot_VKmT,AB_VHT,BA_VHT,Tot_VHT,AB_Speed,BA_Speed,AB_VDF,BA_VDF,Max_VDF
3482,1,0.0156504,4601,2423,1706,1400,0.01565,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.023475,0.0254801,,,1,3482,524.5355,,524.5355,0.0254801,,0.0254801,0.374668,,0.374668,8.20898,,8.20898,0.222754,,0.222754,36.8523,,0.0254801,,0.0254801
3483,1,0.082408,4602,1718,1633,4000,0.082408,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.082408,0.185409,,,1,3483,6654.5222,,6654.5222,0.185409,,0.185409,1.66363,,1.66363,548.3859,,548.3859,20.5635,,20.5635,26.668,,0.185409,,0.185409
3484,1,0.0685139,4603,2424,1620,1400,0.068514,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.102771,0.111445,,,1,3484,521.0676,,521.0676,0.111445,,0.111445,0.372191,,0.372191,35.7004,,35.7004,0.96784,,0.96784,36.8867,,0.111445,,0.111445
3485,1,0.521338,4604,2424,1729,4000,0.521338,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.521338,0.53608,,,1,3485,810.9396,,810.9396,0.53608,,0.53608,0.202735,,0.202735,422.7736,,422.7736,7.24548,,7.24548,58.35,,0.53608,,0.53608
3486,1,0.0783884,4607,2425,2424,4000,0.078388,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.078388,0.0838033,,,1,3486,1332.0072,,1332.0072,0.0838033,,0.0838033,0.333002,,0.333002,104.4134,,104.4134,1.86044,,1.86044,56.1228,,0.0838033,,0.0838033
3487,1,0.0493479,4608,1729,974,4000,0.049348,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.049348,0.0510083,,,1,3487,893.1396,,893.1396,0.0510083,,0.0510083,0.223285,,0.223285,44.0747,,44.0747,0.759292,,0.759292,58.047,,0.0510083,,0.0510083
3488,0,0.0416755,4609,2426,2427,1400,0.041676,40,1,4,3489,4610,2427,2426,1400,0.041676,40,1,4,0.062514,0.0626032,0.062514,0.0638269,0,3488,54,240.6,294.6,0.0626032,0.0638269,0.0638269,0.0385714,0.171857,0.171857,2.2505,10.0272,12.2777,0.0563429,0.255946,0.312289,39.943,39.1772,0.0626032,0.0638269,0.0638269
3490,0,0.0343076,4611,2426,2428,1400,0.034308,40,1,4,3491,4612,2428,2426,1400,0.034308,40,1,4,0.051462,0.0525428,0.051462,0.0515354,0,3490,240.6,54,294.6,0.0525428,0.0515354,0.0525428,0.171857,0.0385714,0.171857,8.25451,1.85263,10.1071,0.210697,0.0463819,0.257079,39.1772,39.943,0.0525428,0.0515354,0.0525428
3492,0,0.0951407,4613,2428,2429,1400,0.095141,40,1,4,3493,4614,2429,2428,1400,0.095141,40,1,4,0.142712,0.145709,0.142712,0.142915,0,3492,240.6,54,294.6,0.145709,0.142915,0.145709,0.171857,0.0385714,0.171857,22.8909,5.13761,28.0285,0.584292,0.128624,0.712916,39.1772,39.943,0.145709,0.142915,0.145709
3494,0,0.0144009,4617,2409,2430,1400,0.014401,40,1,4,3495,4618,2430,2409,1400,0.014401,40,1,4,0.0216015,0.0216317,0.0216015,0.021602,0,3494,53.4,5.4,58.8,0.0216317,0.021602,0.0216317,0.0381429,0.00385714,0.0381429,0.769013,0.0777654,0.846779,0.0192522,0.00194418,0.0211964,39.9442,39.9991,0.0216317,0.021602,0.0216317
3496,0,0.104819,4621,2429,2431,1400,0.104819,40,1,4,3497,4622,2431,2429,1400,0.104819,40,1,4,0.157228,0.160531,0.157228,0.157453,0,3496,240.6,54,294.6,0.160531,0.157453,0.160531,0.171857,0.0385714,0.171857,25.2195,5.66023,30.8797,0.643728,0.141707,0.785436,39.1772,39.943,0.160531,0.157453,0.160531
3498,0,0.126189,4625,2431,2432,1400,0.126189,40,1,4,3499,4626,2432,2431,1400,0.126189,40,1,4,0.189283,0.193259,0.189283,0.189553,0,3498,240.6,54,294.6,0.193259,0.189553,0.193259,0.171857,0.0385714,0.171857,30.3611,6.81421,37.1753,0.774968,0.170598,0.945567,39.1772,39.943,0.193259,0.189553,0.193259
3500,0,0.0706939,4627,2432,2433,1400,0.070694,40,1,4,3501,4628,2433,2432,1400,0.070694,40,1,4,0.106041,0.108268,0.106041,0.106192,0,3500,240.6,54,294.6,0.108268,0.106192,0.108268,0.171857,0.0385714,0.171857,17.009,3.81748,20.8265,0.434155,0.095573,0.529728,39.1772,39.943,0.108268,0.106192,0.108268
3502,0,0.134128,4635,2433,2434,1400,0.134128,40,1,4,3503,4636,2434,2433,1400,0.134128,40,1,4,0.201192,0.205418,0.201192,0.201479,0,3502,240.6,54,294.6,0.205418,0.201479,0.205418,0.171857,0.0385714,0.171857,32.2712,7.24291,39.5141,0.823724,0.181331,1.00506,39.1772,39.943,0.205418,0.201479,0.205418
3504,1,0.211306,4637,2434,2435,1400,0.211306,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.316959,0.323616,,,1,3504,240.6,,240.6,0.323616,,0.323616,0.171857,,0.171857,50.8402,,50.8402,1.2977,,1.2977,39.1772,,0.323616,,0.323616
3505,0,0.0325983,4638,2434,2436,1400,0.032598,40,1,4,3506,4639,2436,2434,1400,0.032598,40,1,4,0.048897,0.048897,0.048897,0.048897,0,3505,0,0,0,0.048897,0.048897,0.048897,0,0,0,0,0,0,0,0,0,40,40,0.048897,0.048897,0.048897
3507,0,0.10425,4642,2434,2437,1400,0.10425,40,1,4,3508,4643,2437,2434,1400,0.10425,40,1,4,0.156375,0.156375,0.156375,0.156375,0,3507,0,0,0,0.156375,0.156375,0.156375,0,0,0,0,0,0,0,0,0,40,40,0.156375,0.156375,0.156375
3509,1,0.221228,4644,2438,2434,1400,0.221228,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.331842,0.332315,,,1,3509,54,,54,0.332315,,0.332315,0.0385714,,0.0385714,11.9463,,11.9463,0.299084,,0.299084,39.943,,0.332315,,0.332315
3510,0,0.126682,4645,2409,2439,1400,0.126682,40,1,4,3511,4646,2439,2409,1400,0.126682,40,1,4,0.190023,0.190131,0.190023,0.288054,0,3510,32.4,1424.5425,1456.9425,0.190131,0.288054,0.288054,0.0231429,1.01753,1.01753,4.1045,180.4639,184.5684,0.102671,6.83908,6.94175,39.9773,26.3872,0.190131,0.288054,0.288054
3512,1,0.0171834,4647,2438,2435,6600,0.017183,90,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.0114553,0.0117224,,,1,3512,1202.0129,,1202.0129,0.0117224,,0.0117224,0.182123,,0.182123,20.6542,,20.6542,0.234841,,0.234841,87.9495,,0.0117224,,0.0117224
3513,1,0.208769,4648,2440,2438,1400,0.208769,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.313154,0.441945,,,1,3513,1256.0129,,1256.0129,0.441945,,0.441945,0.897152,,0.897152,262.2165,,262.2165,9.25147,,9.25147,28.3432,,0.441945,,0.441945
3514,1,0.0189805,4649,1118,1119,1400,0.01898,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.02847,0.02854,,,1,3514,73.0621,,73.0621,0.02854,,0.02854,0.0521872,,0.0521872,1.38672,,1.38672,0.0347532,,0.0347532,39.9019,,0.02854,,0.02854
3515,1,0.110117,4650,1118,2441,1400,0.110117,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.165176,0.233108,,,1,3515,1256.0129,,1256.0129,0.233108,,0.233108,0.897152,,0.897152,138.3084,,138.3084,4.87977,,4.87977,28.3432,,0.233108,,0.233108
3516,1,0.0334197,4651,2442,26,1400,0.03342,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.05013,0.0503268,,,1,3516,94.7578,,94.7578,0.0503268,,0.0503268,0.0676842,,0.0676842,3.16681,,3.16681,0.0794809,,0.0794809,39.8436,,0.0503268,,0.0503268
3517,1,0.0379581,4652,25,2442,1400,0.037958,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.056937,0.0571605,,,1,3517,94.7578,,94.7578,0.0571605,,0.0571605,0.0676842,,0.0676842,3.59682,,3.59682,0.0902734,,0.0902734,39.8436,,0.0571605,,0.0571605
3518,1,0.0251963,4653,18,24,1400,0.025196,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.037794,0.0379597,,,1,3518,100.7578,,100.7578,0.0379597,,0.0379597,0.0719699,,0.0719699,2.53869,,2.53869,0.0637456,,0.0637456,39.8254,,0.0379597,,0.0379597
3519,1,0.0975453,4654,23,17,1400,0.097545,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.146318,0.146959,,,1,3519,100.7578,,100.7578,0.146959,,0.146959,0.0719699,,0.0719699,9.82842,,9.82842,0.246788,,0.246788,39.8254,,0.146959,,0.146959
3520,1,0.200898,4655,2443,2444,1400,0.200898,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.301347,0.634053,,,1,3520,2173.9626,,2173.9626,0.634053,,0.634053,1.55283,,1.55283,436.7448,,436.7448,22.9734,,22.9734,19.0109,,0.634053,,0.634053
3521,1,0.201956,4656,2445,2443,1400,0.201956,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.302934,0.637392,,,1,3521,2173.9626,,2173.9626,0.637392,,0.637392,1.55283,,1.55283,439.0448,,439.0448,23.0944,,23.0944,19.0109,,0.637392,,0.637392
3522,1,0.103403,4657,2446,2447,1400,0.103403,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.155105,0.25796,,,1,3522,1637.7871,,1637.7871,0.25796,,0.25796,1.16985,,1.16985,169.3521,,169.3521,7.04139,,7.04139,24.0509,,0.25796,,0.25796
3523,1,0.0625887,4658,2448,2446,1400,0.062589,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.0938835,0.156141,,,1,3523,1637.7871,,1637.7871,0.156141,,0.156141,1.16985,,1.16985,102.5075,,102.5075,4.2621,,4.2621,24.0509,,0.156141,,0.156141
3524,1,0.138664,4659,2449,2448,1400,0.138664,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.207996,0.345926,,,1,3524,1637.7871,,1637.7871,0.345926,,0.345926,1.16985,,1.16985,227.1021,,227.1021,9.44254,,9.44254,24.0509,,0.345926,,0.345926
3525,1,0.201341,4660,2450,2449,1400,0.201341,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.302011,0.502286,,,1,3525,1637.7871,,1637.7871,0.502286,,0.502286,1.16985,,1.16985,329.7537,,329.7537,13.7106,,13.7106,24.0509,,0.502286,,0.502286
3526,0,0.0124449,4661,2451,2452,1400,0.012445,40,1,4,3527,4662,2452,2451,1400,0.012445,40,1,4,0.0186675,0.0200577,0.0186675,0.0280809,0,3526,486.0563,1406.6233,1892.6796,0.0200577,0.0280809,0.0280809,0.347183,1.00473,1.00473,6.04897,17.5054,23.5544,0.162486,0.65832,0.820806,37.2277,26.591,0.0200577,0.0280809,0.0280809
3528,0,0.0408517,4663,2451,431,1400,0.040852,40,1,4,3529,4664,431,2451,1400,0.040852,40,1,4,0.061278,0.0790358,0.061278,0.0667627,0,3528,1034.0106,538.345,1572.3556,0.0790358,0.0667627,0.0790358,0.738579,0.384532,0.738579,42.2414,21.9925,64.2339,1.36206,0.599023,1.96109,31.0128,36.7139,0.0790358,0.0667627,0.0790358
3530,0,0.394476,4665,2360,2136,1400,0.394476,40,1,4,3531,4666,2136,2360,1400,0.394476,40,1,4,0.591714,0.591884,0.591714,0.679489,0,3530,22.2,712.7785,734.9785,0.591884,0.679489,0.679489,0.0158571,0.509128,0.509128,8.75737,281.174,289.9314,0.218997,8.07208,8.29108,39.9885,34.8329,0.591884,0.679489,0.679489
3532,1,0.207037,4667,2451,2453,6600,0.207037,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.138025,0.258667,,,1,3532,9001.3209,,9001.3209,0.258667,,0.258667,1.36384,,1.36384,1863.6065,,1863.6065,38.8057,,38.8057,48.024,,0.258667,,0.258667
3533,1,0.207559,4668,2454,2451,6600,0.207559,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.138373,0.249237,,,1,3533,8576.4193,,8576.4193,0.249237,,0.249237,1.29946,,1.29946,1780.1131,,1780.1131,35.626,,35.626,49.9667,,0.249237,,0.249237
3534,1,0.207226,4669,2455,2456,6600,0.207226,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.138151,0.264545,,,1,3534,9232.5997,,9232.5997,0.264545,,0.264545,1.39888,,1.39888,1913.2346,,1913.2346,40.7073,,40.7073,46.9998,,0.264545,,0.264545
3535,1,0.20778,4672,1297,2455,6600,0.20778,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.13852,0.265252,,,1,3535,9232.5997,,9232.5997,0.265252,,0.265252,1.39888,,1.39888,1918.3496,,1918.3496,40.8161,,40.8161,46.9998,,0.265252,,0.265252
3536,1,0.207226,4675,2457,1297,6600,0.207226,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.138151,0.225729,,,1,3536,7530.2285,,7530.2285,0.225729,,0.225729,1.14094,,1.14094,1560.4591,,1560.4591,28.3299,,28.3299,55.0817,,0.225729,,0.225729
3537,0,0.011831,4676,1194,1300,1400,0.011831,40,1,4,3538,4677,1300,1194,1400,0.011831,40,1,4,0.0177465,0.0180519,0.0177465,0.0177933,0,3537,215.4,75.9576,291.3576,0.0180519,0.0177933,0.0180519,0.153857,0.0542554,0.153857,2.5484,0.898654,3.44705,0.0648064,0.0225256,0.087332,39.3232,39.8948,0.0180519,0.0177933,0.0180519
3539,1,0.207553,4678,1194,2457,6600,0.207553,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.138369,0.226086,,,1,3539,7530.2285,,7530.2285,0.226086,,0.226086,1.14094,,1.14094,1562.9215,,1562.9215,28.3746,,28.3746,55.0817,,0.226086,,0.226086
3540,0,0.0408579,4679,1194,2458,1400,0.040858,40,1,4,3541,4680,2458,1194,1400,0.040858,40,1,4,0.061287,0.0933734,0.061287,0.0626091,0,3540,1436.2486,244.2,1680.4486,0.0933734,0.0626091,0.0933734,1.02589,0.174429,1.02589,58.6822,9.97752,68.6598,2.23512,0.254819,2.48994,26.2546,39.1554,0.0933734,0.0626091,0.0933734
3542,1,0.0845751,4681,1234,2459,1400,0.084575,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.126862,0.126996,,,1,3542,45.542,,45.542,0.126996,,0.126996,0.03253,,0.03253,3.85171,,3.85171,0.0963939,,0.0963939,39.9581,,0.126996,,0.126996
3543,1,0.0456234,4682,1234,2460,1400,0.045623,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.0684345,0.0737935,,,1,3543,499.8252,,499.8252,0.0737935,,0.0737935,0.357018,,0.357018,22.8035,,22.8035,0.614731,,0.614731,37.0951,,0.0737935,,0.0737935
3544,1,0.209312,4683,2461,2462,6600,0.209312,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.139541,0.262432,,,1,3544,9039.0892,,9039.0892,0.262432,,0.262432,1.36956,,1.36956,1891.9899,,1891.9899,39.5357,,39.5357,47.8552,,0.262432,,0.262432
3545,1,0.0911607,4684,2463,2464,1400,0.091161,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.136742,0.161504,,,1,3545,796.3171,,796.3171,0.161504,,0.161504,0.568798,,0.568798,72.5931,,72.5931,2.14347,,2.14347,33.867,,0.161504,,0.161504
3546,1,0.00634814,4685,2463,2465,6600,0.006348,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.004232,0.00754636,,,1,3546,8468.6293,,8468.6293,0.00754636,,0.00754636,1.28313,,1.28313,53.7589,,53.7589,1.06512,,1.06512,50.472,,0.00754636,,0.00754636
3547,1,0.201415,4686,2466,2463,6600,0.201415,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.134277,0.213617,,,1,3547,7241.5883,,7241.5883,0.213617,,0.213617,1.09721,,1.09721,1458.5645,,1458.5645,25.7821,,25.7821,56.5728,,0.213617,,0.213617
3548,1,0.20684,4687,2467,2466,6600,0.20684,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.137893,0.21937,,,1,3548,7241.5883,,7241.5883,0.21937,,0.21937,1.09721,,1.09721,1497.8501,,1497.8501,26.4765,,26.4765,56.5728,,0.21937,,0.21937
3549,1,0.208006,4690,2468,2467,6600,0.208006,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.138671,0.220607,,,1,3549,7241.5883,,7241.5883,0.220607,,0.220607,1.09721,,1.09721,1506.2938,,1506.2938,26.6257,,26.6257,56.5728,,0.220607,,0.220607
3550,1,0.207307,4693,285,2468,6600,0.207307,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.138205,0.219866,,,1,3550,7241.5883,,7241.5883,0.219866,,0.219866,1.09721,,1.09721,1501.2319,,1501.2319,26.5363,,26.5363,56.5728,,0.219866,,0.219866
3551,1,0.207321,4694,2469,285,6600,0.207321,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.138214,0.200851,,,1,3551,6249.2493,,6249.2493,0.200851,,0.200851,0.946856,,0.946856,1295.6006,,1295.6006,20.9195,,20.9195,61.9327,,0.200851,,0.200851
3552,1,0.206984,4695,2470,2469,6600,0.206984,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.137989,0.191539,,,1,3552,5733.2493,,5733.2493,0.191539,,0.191539,0.868674,,0.868674,1186.6909,,1186.6909,18.3024,,18.3024,64.8381,,0.191539,,0.191539
3553,0,0.0609038,4696,1150,372,1400,0.060904,40,1,5,3554,4697,372,1150,1400,0.060904,40,1,5,0.091356,0.0914996,0.091356,0.0913965,0,3553,57,28.2,85.2,0.0914996,0.0913965,0.0914996,0.0407143,0.0201429,0.0407143,3.47153,1.71749,5.18902,0.0869247,0.0429563,0.129881,39.9372,39.9823,0.0914996,0.0913965,0.0914996
3555,1,0.207543,4698,2471,2470,6600,0.207543,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.138362,0.192056,,,1,3555,5733.2493,,5733.2493,0.192056,,0.192056,0.868674,,0.868674,1189.8958,,1189.8958,18.3518,,18.3518,64.8381,,0.192056,,0.192056
3556,1,0.2071,4699,2472,2471,6600,0.2071,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.138067,0.191646,,,1,3556,5733.2493,,5733.2493,0.191646,,0.191646,0.868674,,0.868674,1187.356,,1187.356,18.3126,,18.3126,64.8381,,0.191646,,0.191646
3557,1,0.20775,4700,2473,2472,6600,0.20775,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.1385,0.18149,,,1,3557,5064.2493,,5064.2493,0.18149,,0.18149,0.767311,,0.767311,1052.0978,,1052.0978,15.3185,,15.3185,68.6814,,0.18149,,0.18149
3558,1,0.207104,4705,144,2473,6600,0.207104,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.138069,0.183163,,,1,3558,5209.4493,,5209.4493,0.183163,,0.183163,0.789311,,0.789311,1078.8978,,1078.8978,15.903,,15.903,67.8426,,0.183163,,0.183163
3559,1,0.207409,4708,2474,144,6600,0.207409,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.138273,0.168467,,,1,3559,4165.4788,,4165.4788,0.168467,,0.168467,0.631133,,0.631133,863.9578,,863.9578,11.6958,,11.6958,73.8693,,0.168467,,0.168467
3560,1,0.207311,4711,148,2474,6600,0.207311,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.138207,0.168387,,,1,3560,4165.4788,,4165.4788,0.168387,,0.168387,0.631133,,0.631133,863.5496,,863.5496,11.6902,,11.6902,73.8693,,0.168387,,0.168387
3561,1,0.206993,4714,2475,148,6600,0.206993,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.137995,0.153718,,,1,3561,2902.0968,,2902.0968,0.153718,,0.153718,0.439712,,0.439712,600.7137,,600.7137,7.43509,,7.43509,80.7944,,0.153718,,0.153718
3562,1,0.0134939,4715,2199,151,4000,0.013494,60,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.013494,0.0136339,,,1,3562,464.4,,464.4,0.0136339,,0.0136339,0.1161,,0.1161,6.26661,,6.26661,0.105526,,0.105526,59.3843,,0.0136339,,0.0136339
3563,1,0.143468,4716,2199,2476,6600,0.143468,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.0956453,0.106543,,,1,3563,2902.0968,,2902.0968,0.106543,,0.106543,0.439712,,0.439712,416.358,,416.358,5.1533,,5.1533,80.7944,,0.106543,,0.106543
3564,1,0.117827,4717,2477,2478,6600,0.117827,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.0785513,0.0840986,,,1,3564,2224.8252,,2224.8252,0.0840986,,0.0840986,0.337095,,0.337095,262.1445,,262.1445,3.11841,,3.11841,84.0635,,0.0840986,,0.0840986
3565,1,0.236031,4720,155,2479,6600,0.236031,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.157354,0.17963,,,1,3565,3274.0739,,3274.0739,0.17963,,0.17963,0.496072,,0.496072,772.7829,,772.7829,9.80201,,9.80201,78.8393,,0.17963,,0.17963
3566,0,0.0307485,4721,155,1870,1400,0.030748,40,1,5,3567,4722,1870,155,1400,0.030748,40,1,5,0.046122,0.0501782,0.046122,0.0510746,0,3566,533.1108,595.6486,1128.7595,0.0501782,0.0510746,0.0510746,0.380793,0.425463,0.425463,16.3921,18.315,34.7071,0.445842,0.507042,0.952884,36.7666,36.1213,0.0501782,0.0510746,0.0510746
3568,1,0.0505706,4723,2480,161,6600,0.050571,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.033714,0.0337621,,,1,3568,254.6095,,254.6095,0.0337621,,0.0337621,0.0385772,,0.0385772,12.8759,,12.8759,0.143269,,0.143269,89.8718,,0.0337621,,0.0337621
3569,1,0.00976918,4724,124,2481,6600,0.009769,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.00651267,0.00652196,,,1,3569,254.6095,,254.6095,0.00652196,,0.00652196,0.0385772,,0.0385772,2.48728,,2.48728,0.0276759,,0.0276759,89.8718,,0.00652196,,0.00652196
3570,1,0.0949346,4725,2482,2239,1400,0.094935,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.142403,0.142407,,,1,3570,6.6,,6.6,0.142407,,0.142407,0.00471429,,0.00471429,0.626571,,0.626571,0.0156648,,0.0156648,39.9987,,0.142407,,0.142407
3571,1,0.0792198,4726,2483,2482,1400,0.07922,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.11883,0.118834,,,1,3571,6.6,,6.6,0.118834,,0.118834,0.00471429,,0.00471429,0.522852,,0.522852,0.0130717,,0.0130717,39.9987,,0.118834,,0.118834
3572,1,0.0101193,4727,2484,123,6600,0.010119,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.006746,0.00736773,,,1,3572,2579.4903,,2579.4903,0.00736773,,0.00736773,0.390832,,0.390832,26.1019,,26.1019,0.31675,,0.31675,82.4054,,0.00736773,,0.00736773
3573,1,0.0516859,4728,2484,2483,1400,0.051686,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.077529,0.0775315,,,1,3573,6.6,,6.6,0.0775315,,0.0775315,0.00471429,,0.00471429,0.341128,,0.341128,0.00852847,,0.00852847,39.9987,,0.0775315,,0.0775315
3574,1,0.0614908,4729,2481,2485,6600,0.061491,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.040994,0.0410525,,,1,3574,254.6095,,254.6095,0.0410525,,0.0410525,0.0385772,,0.0385772,15.6562,,15.6562,0.174206,,0.174206,89.8718,,0.0410525,,0.0410525
3575,1,0.0260301,4730,2481,2484,1400,0.02603,40,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.039045,0.0399865,,,1,3575,259.7869,,259.7869,0.0399865,,0.0399865,0.185562,,0.185562,6.76225,,6.76225,0.173133,,0.173133,39.0582,,0.0399865,,0.0399865
3576,1,0.201877,4731,875,1052,6600,0.201877,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.134585,0.236453,,,1,3576,8309.6971,,8309.6971,0.236453,,0.236453,1.25905,,1.25905,1677.5367,,1677.5367,32.7476,,32.7476,51.2263,,0.236453,,0.236453
3577,1,0.00510014,4732,961,2486,1400,0.0051,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.00765,0.00798874,,,1,3577,364.1317,,364.1317,0.00798874,,0.00798874,0.260094,,0.260094,1.85707,,1.85707,0.0484826,,0.0484826,38.3039,,0.00798874,,0.00798874
3578,1,0.0527099,4733,961,874,6600,0.05271,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.03514,0.0617378,,,1,3578,8309.6971,,8309.6971,0.0617378,,0.0617378,1.25905,,1.25905,438.0041,,438.0041,8.55038,,8.55038,51.2263,,0.0617378,,0.0617378
3579,1,0.165444,4734,2487,2488,1400,0.165444,40,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.248166,0.507038,,,1,3579,2106.4798,,2106.4798,0.507038,,0.507038,1.50463,,1.50463,348.5044,,348.5044,17.8011,,17.8011,19.5777,,0.507038,,0.507038
3580,1,0.1043,4735,2487,961,6600,0.1043,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.0695333,0.123377,,,1,3580,8415.5642,,8415.5642,0.123377,,0.123377,1.27509,,1.27509,877.7433,,877.7433,17.3048,,17.3048,50.7226,,0.123377,,0.123377
3581,1,0.103131,4736,2489,1071,6600,0.103131,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.068754,0.0740912,,,1,3581,2344.8923,,2344.8923,0.0740912,,0.0740912,0.355287,,0.355287,241.8311,,241.8311,2.8956,,2.8956,83.5169,,0.0740912,,0.0740912
3582,1,0.105026,4737,2490,2489,6600,0.105026,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.0700173,0.0754526,,,1,3582,2344.8923,,2344.8923,0.0754526,,0.0754526,0.355287,,0.355287,246.2747,,246.2747,2.9488,,2.9488,83.5168,,0.0754526,,0.0754526
3583,0,0.00982967,4738,2491,2492,1400,0.00983,40,1,5,3584,4739,2492,2491,1400,0.00983,40,1,5,0.014745,0.0161514,0.014745,0.0163476,0,3583,557.7108,599.6617,1157.3725,0.0161514,0.0163476,0.0163476,0.398365,0.42833,0.42833,5.4823,5.89467,11.377,0.150131,0.163383,0.313514,36.5169,36.0788,0.0161514,0.0163476,0.0163476
3585,0,0.137347,4740,2491,1069,1400,0.137347,40,1,5,3586,4741,1069,2491,1400,0.137347,40,1,5,0.20602,0.245217,0.20602,0.210521,0,3585,818.4593,245.9088,1064.3681,0.245217,0.210521,0.245217,0.584614,0.175649,0.584614,112.4129,33.7748,146.1878,3.345,0.862815,4.20781,33.6063,39.1449,0.245217,0.210521,0.245217
3587,1,0.104926,4742,2491,2490,6600,0.104926,90,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.0699507,0.0753807,,,1,3587,2344.8923,,2344.8923,0.0753807,,0.0753807,0.355287,,0.355287,246.0402,,246.0402,2.94599,,2.94599,83.5168,,0.0753807,,0.0753807
