"ID1","AB_Flow_PCE","BA_Flow_PCE","Tot_Flow_PCE","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF","AB_Flow_OD_Number","BA_Flow_OD_Number","AB_Flow","BA_Flow","Tot_Flow"
1991,4.2,298.2000,302.4000,0.017685,0.0185527,0.0185527,0.003,0.213,0.213,0.0495138,3.51548,3.56499,0.00123795,0.0922068,0.0934447,39.9967,38.1260,0.017685,0.0185527,0.0185527,4.2,298.2000,4.2,298.2000,302.4000
1993,348.0000,,348.0000,0.314891,,0.314891,0.248571,,0.248571,68.7919,,68.7919,1.82637,,1.82637,37.6660,,0.314891,,0.314891,348.0000,,348.0000,,348.0000
1994,0.0000,,0.0000,0.025479,,0.025479,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.025479,,0.025479,0.0000,,0.0000,,0.0000
1995,0.0000,,0.0000,0.050709,,0.050709,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.050709,,0.050709,0.0000,,0.0000,,0.0000
1996,634.2000,,634.2000,0.558608,,0.558608,0.453,,0.453,204.9373,,204.9373,5.90448,,5.90448,34.7088,,0.558608,,0.558608,634.2000,,634.2000,,634.2000
1997,0.0000,,0.0000,0.034719,,0.034719,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.034719,,0.034719,0.0000,,0.0000,,0.0000
1998,0.0000,0.0000,0.0000,0.490365,0.490365,0.490365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.490365,0.490365,0.490365,0.0000,0.0000,0.0000,0.0000,0.0000
2000,192.8699,24.7181,217.5880,0.134723,0.131518,0.134723,0.137764,0.0176558,0.137764,16.8908,2.16471,19.0555,0.433065,0.0541812,0.487247,39.0028,39.9531,0.134723,0.131518,0.134723,192.8699,24.7181,192.8699,24.7181,217.5880
2002,0.0000,,0.0000,0.055653,,0.055653,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.055653,,0.055653,0.0000,,0.0000,,0.0000
2003,239.5097,,239.5097,0.0958012,,0.0958012,0.171078,,0.171078,14.7742,,14.7742,0.382422,,0.382422,38.6331,,0.0958012,,0.0958012,239.5097,,239.5097,,239.5097
2004,5654.2749,,5654.2749,0.140746,,0.140746,1.41357,,1.41357,432.4333,,432.4333,13.2636,,13.2636,32.6030,,0.140746,,0.140746,5654.2749,,5654.2749,,5654.2749
2005,173.0699,27.4131,200.4830,0.0890517,0.0872769,0.0890517,0.123621,0.0195808,0.123621,10.0562,1.59284,11.6491,0.256869,0.0398755,0.296745,39.1492,39.9453,0.0890517,0.0872769,0.0890517,173.0699,27.4131,173.0699,27.4131,200.4830
2007,0.0000,,0.0000,0.0819555,,0.0819555,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.0819555,,0.0819555,0.0000,,0.0000,,0.0000
2008,4.8,,4.8,0.354051,,0.354051,0.00342857,,0.00342857,1.13285,,1.13285,0.028324,,0.028324,39.9960,,0.354051,,0.354051,4.8,,4.8,,4.8
2009,2200.6381,,2200.6381,0.140091,,0.140091,0.55016,,0.55016,256.0464,,256.0464,5.13814,,5.13814,49.8325,,0.140091,,0.140091,2200.6381,,2200.6381,,2200.6381
2010,1239.5706,,1239.5706,0.155932,,0.155932,0.885408,,0.885408,90.9659,,90.9659,3.22148,,3.22148,28.2373,,0.155932,,0.155932,1239.5706,,1239.5706,,1239.5706
2011,0.0000,,0.0000,0.200042,,0.200042,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.200042,,0.200042,0.0000,,0.0000,,0.0000
2012,2795.0793,,2795.0793,0.638448,,0.638448,1.99649,,1.99649,493.5411,,493.5411,29.7419,,29.7419,16.5942,,0.638448,,0.638448,2795.0793,,2795.0793,,2795.0793
2013,0.0000,,0.0000,0.045956,,0.045956,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.045956,,0.045956,0.0000,,0.0000,,0.0000
2014,0.0000,0.0000,0.0000,0.122019,0.122019,0.122019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.122019,0.122019,0.122019,0.0000,0.0000,0.0000,0.0000,0.0000
2016,0.6,,0.6,0.041612,,0.041612,0.00015,,0.00015,0.0249672,,0.0249672,0.00041612,,0.00041612,59.9999,,0.041612,,0.041612,0.6,,0.6,,0.6
2017,6.6,,6.6,0.151242,,0.151242,0.00471429,,0.00471429,0.665359,,0.665359,0.0166367,,0.0166367,39.9935,,0.151242,,0.151242,6.6,,6.6,,6.6
2018,544.7344,8279.5488,8824.2833,0.134383,0.326278,0.326278,0.136184,2.06989,2.06989,71.4087,1085.3578,1156.7665,1.22005,45.0240,46.2440,58.5293,24.1062,0.134383,0.326278,0.326278,544.7344,8279.5488,544.7344,8279.5488,8824.2833
2020,9397.8645,6329.7745,15727.6390,0.356593,0.254056,0.356593,2.34947,1.58244,2.34947,1196.5925,805.9448,2002.5373,55.8535,26.8020,82.6554,21.4238,30.0704,0.356593,0.254056,0.356593,9397.8645,6329.7745,9397.8645,6329.7745,15727.6390
2022,504.0480,2046.5939,2550.6419,0.074088,0.125957,0.125957,0.360034,1.46185,1.46185,22.4689,91.2310,113.7000,0.622398,4.29639,4.91879,36.1006,21.2343,0.074088,0.125957,0.125957,504.0480,2046.5939,504.0480,2046.5939,2550.6419
2024,2046.5939,504.0480,2550.6419,0.407629,0.239767,0.407629,1.46185,0.360034,1.46185,295.2457,72.7150,367.9607,13.9042,2.01423,15.9184,21.2343,36.1006,0.407629,0.239767,0.407629,2046.5939,504.0480,2046.5939,504.0480,2550.6419
2026,1363.7727,2886.4128,4250.1855,0.0214067,0.035856,0.035856,0.974123,2.06172,2.06172,13.1440,27.8192,40.9633,0.486566,1.72492,2.21149,27.0139,16.1278,0.0214067,0.035856,0.035856,1363.7727,2886.4128,1363.7727,2886.4128,4250.1855
2028,5818.2165,,5818.2165,0.167423,,0.167423,1.45455,,1.45455,518.9325,,518.9325,16.2351,,16.2351,31.9637,,0.167423,,0.167423,5818.2165,,5818.2165,,5818.2165
2029,2886.4128,616.1727,3502.5855,0.0955664,0.0441574,0.0955664,2.06172,0.440123,2.06172,74.1462,15.8282,89.9744,4.5974,0.453476,5.05088,16.1278,34.9042,0.0955664,0.0441574,0.0955664,2886.4128,616.1727,2886.4128,616.1727,3502.5855
2031,801.5591,1622.5798,2424.1389,0.0438874,0.0585783,0.0585783,0.572542,1.15899,1.15899,19.2767,39.0214,58.2981,0.586306,1.58413,2.17044,32.8782,24.6327,0.0438874,0.0585783,0.0585783,801.5591,1622.5798,801.5591,1622.5798,2424.1389
2033,0.0000,,0.0000,0.061323,,0.061323,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.061323,,0.061323,0.0000,,0.0000,,0.0000
2034,1622.5798,801.5591,2424.1389,0.107716,0.0807015,0.107716,1.15899,0.572542,1.15899,71.7537,35.4465,107.2003,2.91295,1.07812,3.99107,24.6327,32.8782,0.107716,0.0807015,0.107716,1622.5798,801.5591,1622.5798,801.5591,2424.1389
2036,650.8905,,650.8905,0.0952933,,0.0952933,0.464922,,0.464922,35.6929,,35.6929,1.03376,,1.03376,34.5273,,0.0952933,,0.0952933,650.8905,,650.8905,,650.8905
2037,2832.0144,650.8905,3482.9049,0.0913939,0.0434196,0.0913939,2.02287,0.464922,2.02287,70.7607,16.2632,87.0239,4.31382,0.471023,4.78484,16.4033,34.5273,0.0913939,0.0434196,0.0913939,2832.0144,650.8905,2832.0144,650.8905,3482.9049
2039,650.8905,,650.8905,0.132632,,0.132632,0.464922,,0.464922,49.6786,,49.6786,1.43882,,1.43882,34.5273,,0.132632,,0.132632,650.8905,,650.8905,,650.8905
2040,172.3544,,172.3544,0.142095,,0.142095,0.12311,,0.12311,15.9819,,15.9819,0.408177,,0.408177,39.1544,,0.142095,,0.142095,172.3544,,172.3544,,172.3544
2041,919.7680,,919.7680,0.249991,,0.249991,0.656977,,0.656977,121.0571,,121.0571,3.83222,,3.83222,31.5892,,0.249991,,0.249991,919.7680,,919.7680,,919.7680
2042,1056.7667,275.2269,1331.9937,0.0376839,0.0296153,0.0376839,0.754833,0.196591,0.754833,19.9930,5.20702,25.2000,0.663719,0.135849,0.799567,30.1227,38.3295,0.0376839,0.0296153,0.0376839,1056.7667,275.2269,1056.7667,275.2269,1331.9937
2044,151.8364,,151.8364,0.0686428,,0.0686428,0.108455,,0.108455,6.82641,,6.82641,0.173708,,0.173708,39.2982,,0.0686428,,0.0686428,151.8364,,151.8364,,151.8364
2045,156.1544,,156.1544,0.351461,,0.351461,0.111539,,0.111539,35.9191,,35.9191,0.914703,,0.914703,39.2686,,0.351461,,0.351461,156.1544,,156.1544,,156.1544
2046,156.1544,,156.1544,0.0483868,,0.0483868,0.111539,,0.111539,4.9451,,4.9451,0.12593,,0.12593,39.2686,,0.0483868,,0.0483868,156.1544,,156.1544,,156.1544
2047,172.3544,,172.3544,0.0846098,,0.0846098,0.12311,,0.12311,9.51638,,9.51638,0.243048,,0.243048,39.1544,,0.0846098,,0.0846098,172.3544,,172.3544,,172.3544
2048,5818.2165,,5818.2165,0.12626,,0.12626,1.45455,,1.45455,391.3449,,391.3449,12.2434,,12.2434,31.9637,,0.12626,,0.12626,5818.2165,,5818.2165,,5818.2165
2049,5306.0248,,5306.0248,0.162972,,0.162972,1.32651,,1.32651,490.2396,,490.2396,14.4122,,14.4122,34.0156,,0.162972,,0.162972,5306.0248,,5306.0248,,5306.0248
2050,0.0000,,0.0000,0.185431,,0.185431,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.185431,,0.185431,0.0000,,0.0000,,0.0000
2051,1104.4721,,1104.4721,0.0299573,,0.0299573,0.276118,,0.276118,30.8490,,30.8490,0.55145,,0.55145,55.9417,,0.0299573,,0.0299573,1104.4721,,1104.4721,,1104.4721
2052,0.0000,,0.0000,0.051831,,0.051831,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,60.0000,,0.051831,,0.051831,0.0000,,0.0000,,0.0000
2053,0.0000,,0.0000,0.0686947,,0.0686947,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.0686947,,0.0686947,0.0000,,0.0000,,0.0000
2054,1119.2552,829.0831,1948.3383,0.0157229,0.0142223,0.0157229,0.799468,0.592202,0.799468,8.64289,6.40218,15.0451,0.293299,0.196525,0.489825,29.4678,32.5769,0.0157229,0.0142223,0.0157229,1119.2552,829.0831,1119.2552,829.0831,1948.3383
2056,1119.2552,829.0831,1948.3383,0.149382,0.135125,0.149382,0.799468,0.592202,0.799468,82.1153,60.8265,142.9418,2.78661,1.86717,4.65378,29.4678,32.5769,0.149382,0.135125,0.149382,1119.2552,829.0831,1119.2552,829.0831,1948.3383
2058,463.6902,155.4000,619.0902,0.40229,0.374077,0.40229,0.331207,0.111,0.331207,113.5378,38.0508,151.5886,3.10896,0.968859,4.07782,36.5195,39.2738,0.40229,0.374077,0.40229,463.6902,155.4000,463.6902,155.4000,619.0902
2060,155.4000,463.6902,619.0902,0.161599,0.173787,0.173787,0.111,0.331207,0.331207,16.4377,49.0478,65.4855,0.418542,1.34306,1.7616,39.2738,36.5195,0.161599,0.173787,0.173787,155.4000,463.6902,155.4000,463.6902,619.0902
2062,4.8,,4.8,0.00471197,,0.00471197,0.00342857,,0.00342857,0.0150768,,0.0150768,0.000376958,,0.000376958,39.9960,,0.00471197,,0.00471197,4.8,,4.8,,4.8
2063,0.0000,,0.0000,0.053592,,0.053592,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.053592,,0.053592,0.0000,,0.0000,,0.0000
2064,4.8,0.0000,4.8,0.176449,0.176432,0.176449,0.00342857,0.0000,0.00342857,0.564581,0.0000,0.564581,0.0141159,0.0000,0.0141159,39.9960,40.0000,0.176449,0.176432,0.176449,4.8,0.0000,4.8,0.0000,4.8
2066,10.2000,1833.7548,1843.9548,0.0686328,0.120038,0.120038,0.00728571,1.30982,1.30982,0.466558,83.8778,84.3443,0.0116676,3.66867,3.68034,39.9876,22.8633,0.0686328,0.120038,0.120038,10.2000,1833.7548,10.2000,1833.7548,1843.9548
2068,247.6583,,247.6583,0.0145779,,0.0145779,0.176899,,0.176899,2.32056,,2.32056,0.0601722,,0.0601722,38.5653,,0.0145779,,0.0145779,247.6583,,247.6583,,247.6583
2069,247.6583,,247.6583,0.0175992,,0.0175992,0.176899,,0.176899,2.80151,,2.80151,0.0726433,,0.0726433,38.5653,,0.0175992,,0.0175992,247.6583,,247.6583,,247.6583
2070,0.0000,,0.0000,0.0167775,,0.0167775,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.0167775,,0.0167775,0.0000,,0.0000,,0.0000
2071,0.0000,,0.0000,0.0191505,,0.0191505,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.0191505,,0.0191505,0.0000,,0.0000,,0.0000
2072,40.8000,1004.3873,1045.1873,0.196535,0.255612,0.255612,0.0291429,0.71742,0.71742,5.33248,131.2714,136.6039,0.133644,4.27889,4.41253,39.9007,30.6789,0.196535,0.255612,0.255612,40.8000,1004.3873,40.8000,1004.3873,1045.1873
2074,602.4000,,602.4000,0.212643,,0.212643,0.430286,,0.430286,74.8362,,74.8362,2.13494,,2.13494,35.0531,,0.212643,,0.212643,602.4000,,602.4000,,602.4000
2075,5306.0248,,5306.0248,0.200841,,0.200841,1.32651,,1.32651,604.1546,,604.1546,17.7611,,17.7611,34.0156,,0.200841,,0.200841,5306.0248,,5306.0248,,5306.0248
2076,46.2000,352.8000,399.0000,0.238281,0.252595,0.252595,0.033,0.252,0.252,7.31711,55.8761,63.1932,0.183476,1.48526,1.66874,39.8805,37.6205,0.238281,0.252595,0.252595,46.2000,352.8000,46.2000,352.8000,399.0000
2078,601.4630,215.4000,816.8630,0.244523,0.220812,0.244523,0.429616,0.153857,0.429616,85.9467,30.7798,116.7265,2.45119,0.792714,3.24391,35.0632,38.8284,0.244523,0.220812,0.244523,601.4630,215.4000,601.4630,215.4000,816.8630
2080,286.8501,58.0230,344.8731,0.140513,0.134853,0.140513,0.204893,0.041445,0.204893,25.6800,5.19445,30.8744,0.67177,0.130409,0.802179,38.2273,39.8320,0.140513,0.134853,0.140513,286.8501,58.0230,286.8501,58.0230,344.8731
2082,1835.3934,735.0359,2570.4293,0.0472805,0.0425327,0.0472805,0.458848,0.183759,0.458848,75.1061,30.0784,105.1845,1.4463,0.521051,1.96736,51.9297,57.7264,0.0472805,0.0425327,0.0472805,1835.3934,735.0359,1835.3934,735.0359,2570.4293
2084,559.2359,,559.2359,0.0461036,,0.0461036,0.0847327,,0.0847327,38.2031,,38.2031,0.429714,,0.429714,88.9036,,0.0461036,,0.0461036,559.2359,,559.2359,,559.2359
2085,175.8000,1835.3934,2011.1934,0.0774723,0.0891016,0.0891016,0.04395,0.458848,0.458848,13.5572,141.5400,155.0972,0.226994,2.72561,2.9526,59.7249,51.9297,0.0774723,0.0891016,0.0891016,175.8000,1835.3934,175.8000,1835.3934,2011.1934
2087,100.2000,1268.7242,1368.9242,0.0727018,0.0790386,0.0790386,0.02505,0.317181,0.317181,7.27031,92.0561,99.3264,0.121412,1.6713,1.79272,59.8813,55.0804,0.0727018,0.0790386,0.0790386,100.2000,1268.7242,100.2000,1268.7242,1368.9242
2089,7047.5319,,7047.5319,0.0621816,,0.0621816,1.76188,,1.76188,202.0105,,202.0105,7.30378,,7.30378,27.6584,,0.0621816,,0.0621816,7047.5319,,7047.5319,,7047.5319
2090,0.0000,,0.0000,0.064608,,0.064608,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.064608,,0.064608,0.0000,,0.0000,,0.0000
2091,34.6732,,34.6732,0.0204683,,0.0204683,0.0247665,,0.0247665,0.472214,,0.472214,0.0118283,,0.0118283,39.9222,,0.0204683,,0.0204683,34.6732,,34.6732,,34.6732
2092,34.6732,,34.6732,0.0662308,,0.0662308,0.0247665,,0.0247665,1.52798,,1.52798,0.0382739,,0.0382739,39.9222,,0.0662308,,0.0662308,34.6732,,34.6732,,34.6732
2093,3060.0088,,3060.0088,0.0822124,,0.0822124,0.765002,,0.765002,188.5057,,188.5057,4.19285,,4.19285,44.9589,,0.0822124,,0.0822124,3060.0088,,3060.0088,,3060.0088
2094,674.7030,,674.7030,0.0393856,,0.0393856,0.168676,,0.168676,25.6839,,25.6839,0.442893,,0.442893,57.9913,,0.0393856,,0.0393856,674.7030,,674.7030,,674.7030
2095,1632.1268,,1632.1268,0.40464,,0.40464,0.247292,,0.247292,933.2518,,933.2518,11.0071,,11.0071,84.7867,,0.40464,,0.40464,1632.1268,,1632.1268,,1632.1268
2096,99.6000,,99.6000,0.575522,,0.575522,0.0711429,,0.0711429,37.8555,,37.8555,0.955366,,0.955366,39.6241,,0.575522,,0.575522,99.6000,,99.6000,,99.6000
2097,5306.0248,,5306.0248,0.169916,,0.169916,1.32651,,1.32651,511.1294,,511.1294,15.0263,,15.0263,34.0156,,0.169916,,0.169916,5306.0248,,5306.0248,,5306.0248
2098,1795.5096,,1795.5096,0.101551,,0.101551,0.448877,,0.448877,158.5022,,158.5022,3.03894,,3.03894,52.1571,,0.101551,,0.101551,1795.5096,,1795.5096,,1795.5096
2099,580.3610,,580.3610,0.0497179,,0.0497179,0.14509,,0.14509,28.0784,,28.0784,0.480906,,0.480906,58.3866,,0.0497179,,0.0497179,580.3610,,580.3610,,580.3610
2100,8.45816,0.0000,8.45816,0.0253469,0.025341,0.0253469,0.00604154,0.0000,0.00604154,0.142892,0.0000,0.142892,0.00357314,0.0000,0.00357314,39.9906,40.0000,0.0253469,0.025341,0.0253469,8.45816,0.0000,8.45816,0.0000,8.45816
2102,75.6000,324.1005,399.7005,0.438999,0.460558,0.460558,0.054,0.2315,0.2315,21.9876,94.2617,116.2493,0.553138,2.48779,3.04092,39.7506,37.8898,0.438999,0.460558,0.460558,75.6000,324.1005,75.6000,324.1005,399.7005
2104,0.6,0.0581624,0.658162,0.43301,0.433008,0.43301,0.000428571,4.15445e-05,0.000428571,0.173203,0.0167898,0.189993,0.0043301,0.000419746,0.00474985,39.9998,40.0000,0.43301,0.433008,0.43301,0.6,0.0581624,0.6,0.0581624,0.658162
2106,0.0000,5306.0248,5306.0248,0.050393,0.088888,0.088888,0.0000,1.32651,1.32651,0.0000,267.3865,267.3865,0.0000,7.8607,7.8607,60.0000,34.0156,0.050393,0.088888,0.088888,0.0000,5306.0248,0.0000,5306.0248,5306.0248
2108,375.2982,,375.2982,0.411306,,0.411306,0.26807,,0.26807,96.2302,,96.2302,2.57271,,2.57271,37.4042,,0.411306,,0.411306,375.2982,,375.2982,,375.2982
2109,412.2181,342.7276,754.9457,0.154741,0.151972,0.154741,0.294441,0.244805,0.294441,39.3788,32.7404,72.1192,1.06311,0.868081,1.9312,37.0410,37.7158,0.154741,0.151972,0.154741,412.2181,342.7276,412.2181,342.7276,754.9457
2111,313.2238,79.8743,393.0981,0.176911,0.169166,0.176911,0.223731,0.057053,0.223731,35.0855,8.94703,44.0325,0.923548,0.2252,1.14875,37.9899,39.7293,0.176911,0.169166,0.176911,313.2238,79.8743,313.2238,79.8743,393.0981
2113,175.2000,478.0401,653.2401,0.44308,0.476731,0.476731,0.125143,0.341457,0.341457,50.6310,138.1488,188.7798,1.29379,3.79828,5.09207,39.1338,36.3714,0.44308,0.476731,0.476731,175.2000,478.0401,175.2000,478.0401,653.2401
2115,635.8779,301.7583,937.6362,0.164855,0.150126,0.164855,0.454198,0.215542,0.454198,60.6087,28.7621,89.3708,1.74712,0.75503,2.50215,34.6905,38.0940,0.164855,0.150126,0.164855,635.8779,301.7583,635.8779,301.7583,937.6362
2117,55.0819,1012.0102,1067.0922,0.0580371,0.0755767,0.0755767,0.0393442,0.722864,0.722864,2.12291,39.0039,41.1268,0.0532799,1.27474,1.32802,39.8445,30.5975,0.0580371,0.0755767,0.0755767,55.0819,1012.0102,55.0819,1012.0102,1067.0922
2119,0.0000,410.4442,410.4442,0.0652185,0.0703949,0.0703949,0.0000,0.293174,0.293174,0.0000,17.8457,17.8457,0.0000,0.481553,0.481553,40.0000,37.0586,0.0652185,0.0703949,0.0703949,0.0000,410.4442,0.0000,410.4442,410.4442
2121,0.0000,247.1578,247.1578,0.210357,0.218159,0.218159,0.0000,0.176541,0.176541,0.0000,34.6609,34.6609,0.0000,0.898661,0.898661,40.0000,38.5695,0.210357,0.218159,0.218159,0.0000,247.1578,0.0000,247.1578,247.1578
2123,247.1578,0.0000,247.1578,0.0554832,0.053499,0.0554832,0.176541,0.0000,0.176541,8.81513,0.0000,8.81513,0.228552,0.0000,0.228552,38.5695,40.0000,0.0554832,0.053499,0.0554832,247.1578,0.0000,247.1578,0.0000,247.1578
2125,0.0000,71.7754,71.7754,0.428057,0.430541,0.430541,0.0000,0.0512681,0.0512681,0.0000,20.4826,20.4826,0.0000,0.515038,0.515038,40.0000,39.7692,0.428057,0.430541,0.430541,0.0000,71.7754,0.0000,71.7754,71.7754
2127,71.7754,0.0000,71.7754,0.0326665,0.032478,0.0326665,0.0512681,0.0000,0.0512681,1.55408,0.0000,1.55408,0.0390775,0.0000,0.0390775,39.7692,40.0000,0.0326665,0.032478,0.0326665,71.7754,0.0000,71.7754,0.0000,71.7754
2129,248.0300,342.7276,590.7576,0.251008,0.256641,0.256641,0.177164,0.244805,0.244805,40.0132,55.2902,95.3034,1.03763,1.46597,2.50359,38.5622,37.7158,0.251008,0.256641,0.256641,248.0300,342.7276,248.0300,342.7276,590.7576
2131,301.7583,5941.9027,6243.6610,0.152518,0.287605,0.287605,0.0754396,1.48548,1.48548,45.5516,896.9539,942.5056,0.767059,28.4820,29.2491,59.3848,31.4919,0.152518,0.287605,0.287605,301.7583,5941.9027,301.7583,5941.9027,6243.6610
2133,4.8,1534.3354,1539.1354,0.0373958,0.041837,0.041837,0.0012,0.383584,0.383584,0.179496,57.3765,57.5560,0.00299166,1.06987,1.07286,59.9988,53.6296,0.0373958,0.041837,0.041837,4.8,1534.3354,4.8,1534.3354,1539.1354
2135,94.8000,,94.8000,0.0808589,,0.0808589,0.0143636,,0.0143636,11.4882,,11.4882,0.127757,,0.127757,89.9226,,0.0808589,,0.0808589,94.8000,,94.8000,,94.8000
2136,475.0367,,475.0367,0.0914835,,0.0914835,0.0719753,,0.0719753,64.5637,,64.5637,0.7243,,0.7243,89.1394,,0.0914835,,0.0914835,475.0367,,475.0367,,475.0367
2137,801.6365,,801.6365,0.0460822,,0.0460822,0.572597,,0.572597,20.2421,,20.2421,0.615686,,0.615686,32.8774,,0.0460822,,0.0460822,801.6365,,801.6365,,801.6365
2138,0.0000,,0.0000,0.0429225,,0.0429225,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.0429225,,0.0429225,0.0000,,0.0000,,0.0000
2139,801.6365,0.0000,801.6365,0.0439196,0.036099,0.0439196,0.572597,0.0000,0.572597,19.2922,0.0000,19.2922,0.586792,0.0000,0.586792,32.8774,40.0000,0.0439196,0.036099,0.0439196,801.6365,0.0000,801.6365,0.0000,801.6365
2141,0.0000,,0.0000,0.039948,,0.039948,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.039948,,0.039948,0.0000,,0.0000,,0.0000
2142,0.0000,,0.0000,0.0161475,,0.0161475,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.0161475,,0.0161475,0.0000,,0.0000,,0.0000
2143,1575.6438,5686.2528,7261.8966,0.184665,0.303628,0.303628,0.393911,1.42156,1.42156,258.9555,934.5300,1193.4855,4.84943,28.7751,33.6245,53.3991,32.4770,0.184665,0.303628,0.303628,1575.6438,5686.2528,1575.6438,5686.2528,7261.8966
2145,801.6365,3,804.6365,0.137668,0.11316,0.137668,0.572597,0.00214286,0.572597,60.4723,0.226308,60.6986,1.83933,0.00565798,1.84499,32.8774,39.9980,0.137668,0.11316,0.137668,801.6365,3,801.6365,3,804.6365
2147,3,,3,0.0574348,,0.0574348,0.00214286,,0.00214286,0.114864,,0.114864,0.00287174,,0.00287174,39.9980,,0.0574348,,0.0574348,3,,3,,3
2148,13.8000,33.7546,47.5546,0.2821,0.28249,0.28249,0.00985714,0.0241104,0.0241104,2.59406,6.34501,8.93907,0.0648831,0.158922,0.223805,39.9804,39.9253,0.2821,0.28249,0.28249,13.8000,33.7546,13.8000,33.7546,47.5546
2150,33.7546,13.8000,47.5546,0.147341,0.147138,0.147341,0.0241104,0.00985714,0.0241104,3.30943,1.35301,4.66244,0.0828906,0.0338417,0.116732,39.9253,39.9804,0.147341,0.147138,0.147341,33.7546,13.8000,33.7546,13.8000,47.5546
2152,5099.1023,,5099.1023,0.226415,,0.226415,0.772591,,0.772591,1292.8059,,1292.8059,19.2419,,19.2419,67.1871,,0.226415,,0.226415,5099.1023,,5099.1023,,5099.1023
2153,0.0000,0.0000,0.0000,0.102873,0.102873,0.102873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.102873,0.102873,0.102873,0.0000,0.0000,0.0000,0.0000,0.0000
2155,5941.9027,301.7583,6243.6610,0.0459756,0.024381,0.0459756,1.48548,0.0754396,1.48548,143.3841,7.28173,150.6658,4.55304,0.12262,4.67566,31.4919,59.3848,0.0459756,0.024381,0.0459756,5941.9027,301.7583,5941.9027,301.7583,6243.6610
2157,0.0000,0.0000,0.0000,0.048378,0.048378,0.048378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.048378,0.048378,0.048378,0.0000,0.0000,0.0000,0.0000,0.0000
2159,66.0210,,66.0210,0.112778,,0.112778,0.0165053,,0.0165053,7.43787,,7.43787,0.124096,,0.124096,59.9365,,0.112778,,0.112778,66.0210,,66.0210,,66.0210
2160,238.8000,,238.8000,0.196014,,0.196014,0.170571,,0.170571,30.1437,,30.1437,0.780137,,0.780137,38.6390,,0.196014,,0.196014,238.8000,,238.8000,,238.8000
2161,191.4000,,191.4000,0.0153712,,0.0153712,0.029,,0.029,4.4022,,4.4022,0.0490341,,0.0490341,89.7783,,0.0153712,,0.0153712,191.4000,,191.4000,,191.4000
2162,1491.6000,,1491.6000,0.259484,,0.259484,0.226,,0.226,550.9717,,550.9717,6.45077,,6.45077,85.4117,,0.259484,,0.259484,1491.6000,,1491.6000,,1491.6000
2163,8493.7653,,8493.7653,0.0320782,,0.0320782,1.28693,,1.28693,236.2456,,236.2456,4.54108,,4.54108,52.0241,,0.0320782,,0.0320782,8493.7653,,8493.7653,,8493.7653
2164,238.8000,,238.8000,0.0797862,,0.0797862,0.170571,,0.170571,12.2698,,12.2698,0.317549,,0.317549,38.6390,,0.0797862,,0.0797862,238.8000,,238.8000,,238.8000
2165,0.0000,,0.0000,0.065358,,0.065358,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,40.0000,,0.065358,,0.065358,0.0000,,0.0000,,0.0000
2166,132.6000,1558.7880,1691.3880,0.427804,0.669356,0.669356,0.0947143,1.11342,1.11342,37.2747,438.1847,475.4593,0.945448,17.3897,18.3352,39.4254,25.1979,0.427804,0.669356,0.669356,132.6000,1558.7880,132.6000,1558.7880,1691.3880
